"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"1777","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025200300004","2003-08-28","","04","취소/말소/만료/정지/중지","4","폐쇄","2020-02-25","","","","033-452-1012","","","강원특별자치도 철원군 갈말읍 신철원리 673-6","강원특별자치도 철원군 갈말읍 삼부연로 11","269-805","철원중앙의원","2020-02-25 10:44:07","I","2023-06-13 00:00:00","","227031.678583295","515876.627560036","기타수질오염원관리","","","","","0","","0","1279677597",
"1778","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025200500003","2005-10-11","","04","취소/말소/만료/정지/중지","4","폐쇄","2024-10-24","","","","452-8275","","","강원특별자치도 철원군 갈말읍 신철원리 973-5","강원특별자치도 철원군 갈말읍 삼부연로8번길 4-1","","예인의원","2024-10-24 17:45:37","U","2024-10-26 02:40:00","","226994.502589424","515805.602814495","기타수질오염원관리","","","","","0","","0","1279148705",
"1779","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025200700001","2007-01-30","","04","취소/말소/만료/정지/중지","4","폐쇄","2018-02-02","","","","","","","강원특별자치도 철원군 갈말읍 신철원리 977-1","강원특별자치도 철원군 갈말읍 명성로158번길 4","24042","희망스튜디오","2018-02-04 09:50:18","I","2023-06-13 00:00:00","","226963.065776812","515910.291515605","기타수질오염원관리","","","","","0","","0","1272932093",
"1780","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025200700002","2007-05-28","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","","","269-821","강원특별자치도 철원군 철원읍 화지리","","","(주)철원현대정비센타","2018-05-31 16:52:30","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","",
"1781","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025201000002","2010-04-20","","04","취소/말소/만료/정지/중지","4","폐쇄","2020-07-23","","","","4589977","","","강원특별자치도 철원군 서면 와수리 1960-12","","","연세사랑의원","2020-07-23 17:19:00","I","2023-06-13 00:00:00","","238275.523493402","526197.594422511","기타수질오염원관리","","","","","0","","0","1279259816",
"1782","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025201100001","2011-04-06","","04","취소/말소/만료/정지/중지","4","폐쇄","2018-01-19","","","","0334585777","","","강원특별자치도 철원군 서면 와수리 1141-7","강원특별자치도 철원군 서면 와수1로 16","","한마음의원","2018-01-19 11:41:28","I","2023-06-13 00:00:00","","238183.730742236","526240.622930442","기타수질오염원관리","","","","","0","","0","1279139550",
"1783","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025201100002","2011-07-29","","04","취소/말소/만료/정지/중지","4","폐쇄","2020-07-23","","","","4553131","","","강원특별자치도 철원군 동송읍 이평리 730-8","강원특별자치도 철원군 동송읍 금학로157번길 23-17","","주영의료재단 철원성모요양병원","2020-07-23 17:18:58","I","2023-06-13 00:00:00","","219225.238872663","522044.742484309","기타수질오염원관리","","","","","0","","0","1278219455",
"1784","수질오염원설치시설(기타)","09_30_12_P","4301000","430100025200300003","2003-08-28","","04","취소/말소/만료/정지/중지","4","폐쇄","2020-07-29","","","","4503263","","","강원특별자치도 철원군 갈말읍 군탄리 339","강원특별자치도 철원군 갈말읍 명성로 208","","철원길병원","2020-07-23 11:44:02","I","2023-06-13 00:00:00","","226929.100240543","516412.772602971","기타수질오염원관리","","","","","0","","0","1278212165",
"1785","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201000001","2010-03-25","","01","영업/정상","11","영업","","","","","4422492","","","강원특별자치도 화천군 화천읍 상리 -366","강원특별자치도 화천군 화천읍 영서로 6371-1","24122","화천농업협동조합","2016-03-10 17:38:01","I","2023-06-13 00:00:00","","259881.745436214","512484.748426861","기타수질오염원관리","","","","","0","","0","2218207514",
"1786","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100005","2011-07-01","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 사내면 사창리 457-2","강원특별자치도 화천군 사내면 사내로 41-2","","대광칼라","2014-11-05 11:36:57","I","2023-06-13 00:00:00","사진 처리업","245646.467968669","507783.990257028","기타수질오염원관리","사진 처리업","","","","0","","0","2213422474",
"1787","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100006","2011-07-01","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 화천읍 하리 44-17 동성스튜디오","강원특별자치도 화천군 화천읍 중앙로 9, 동성스튜디오","24123","동성스튜디오","2023-09-13 13:20:59","U","2023-09-15 02:40:00","","261798.91360925","511575.292566366","기타수질오염원관리","","","","","0","","0","2213223902",
"1788","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201900001","2019-07-31","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 화천읍 신읍리 589-1 , 590","","","화천정비사업소","2022-10-31 15:09:08","I","2023-06-13 00:00:00","","261265.672324281","512934.851830223","기타수질오염원관리","","","","","0","","0","2218139509",
"1789","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201700002","2017-12-11","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 사내면 삼일리 367 , 1097-22","","","조은영농조합법인","2018-03-06 17:40:08","I","2023-06-13 00:00:00","","245711.840034412","505007.572042914","기타수질오염원관리","","","","","0","","0","2218138970",
"1790","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201800001","2018-09-25","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 간동면 용호리 912-1","강원특별자치도 화천군 간동면 파로호로 747-11","24133","나사양어장","2018-10-19 11:41:42","I","2023-06-13 00:00:00","","268658.707020496","507212.471228995","기타수질오염원관리","","","","","0","","0","",
"1791","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202100002","2021-06-08","","01","영업/정상","11","영업","","","","","033-441-4037","","","강원특별자치도 화천군 사내면 사창리 418-2 이태리안경원","강원특별자치도 화천군 사내면 사내로 10-15, 이태리안경원","24154","이태리안경원","2021-06-10 09:46:27","I","2023-06-13 00:00:00","","245825.56935628","507790.481776978","기타수질오염원관리","","","","","0","","0","2213425054",
"1792","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202100005","2021-06-24","","01","영업/정상","11","영업","","","","","033-442-3676","","","강원특별자치도 화천군 화천읍 하리 44-43","강원특별자치도 화천군 화천읍 중앙로 12-2","24129","굿데이안경원","2021-06-24 17:31:03","I","2023-06-13 00:00:00","","261809.84925175","511526.006248022","기타수질오염원관리","","","","","0","","0","4137800302",
"1793","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202100001","2021-06-03","","01","영업/정상","11","영업","","","","","033-442-9993","","","강원특별자치도 화천군 화천읍 하리 36-6","강원특별자치도 화천군 화천읍 상승로 33","24121","밝은 세상 안경원","2021-06-04 10:28:47","I","2023-06-13 00:00:00","","261638.024650476","511488.800550055","기타수질오염원관리","","","","","0","","0","1220219268",
"1794","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202100003","2021-06-21","","01","영업/정상","11","영업","","","","","033-442-2148","","","강원특별자치도 화천군 화천읍 하리 101-28 명성안경","강원특별자치도 화천군 화천읍 상승로 45, 명성안경","24121","명성안경원","2021-06-21 19:39:08","I","2023-06-13 00:00:00","","261698.377479394","511589.957284681","기타수질오염원관리","","","","","0","","0","2210152024",
"1795","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202100004","2021-06-21","","01","영업/정상","11","영업","","","","","033-441-4121","","","강원특별자치도 화천군 사내면 사창리 454-30 명신안경","강원특별자치도 화천군 사내면 사내로 42-2, 명신안경","24154","명신당안경","2021-06-21 19:53:08","I","2023-06-13 00:00:00","","245665.84047585","507807.491065148","기타수질오염원관리","","","","","0","","0","2243413047",
"1796","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025199800009","1998-09-01","","01","영업/정상","11","영업","","","","","442-3345","","","강원특별자치도 화천군 화천읍 중리 191-22","강원특별자치도 화천군 화천읍 산수화로5길 17","209-800","(주)오케이자동차","2018-02-12 09:56:01","I","2023-06-13 00:00:00","","262076.333457842","512087.234298061","기타수질오염원관리","","","","","0","","0","2210658872",
"1797","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025199900011","1999-08-02","","01","영업/정상","11","영업","","","","","033-442-1237","","","강원특별자치도 화천군 화천읍 중리 102-11","강원특별자치도 화천군 화천읍 산수화로 127 (그린종합정비공업사)","24114","그린종합정비공업사","2015-09-06 15:24:00","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","2218117427",
"1798","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200000012","2000-03-29","","01","영업/정상","11","영업","","","","","033 4422514","","209-840","강원특별자치도 화천군 하남면 위라리 125-1","강원특별자치도 화천군 하남면 위라리길 111-17","24140","낭천양식장","2015-12-14 13:49:25","I","2023-06-13 00:00:00","","263103.204641526","510553.085081541","기타수질오염원관리","","","","","0","","0","",
"1799","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201000002","2010-11-23","","01","영업/정상","11","영업","","","","","033-441-4417","","","강원특별자치도 화천군 화천읍 신읍리 591-4","강원특별자치도 화천군 화천읍 노신로 67","","(주)화천정비사업소","2021-05-07 16:24:41","I","2023-06-13 00:00:00","","261321.762390621","512962.418010576","기타수질오염원관리","","","","","0","","0","2218139509",
"1800","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100001","2011-05-25","","01","영업/정상","11","영업","","","","","0334426640","","","강원특별자치도 화천군 간동면 오음리 586-2","강원특별자치도 화천군 간동면 간척월명로 299","","간동농업협동조합","2011-05-25 09:26:36","I","2023-06-13 00:00:00","","271615.106388433","505988.279163802","기타수질오염원관리","","","","","0","","0","2218202294",
"1801","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100013","2011-07-01","","01","영업/정상","11","영업","","","","","033-442-0224","","","강원특별자치도 화천군 화천읍 하리 59-26","강원특별자치도 화천군 화천읍 중앙로7길 2","","김석주의원","2012-03-12 09:47:32","I","2023-06-13 00:00:00","","261915.02847769","511492.921804618","기타수질오염원관리","","","","","0","","0","2219642027",
"1802","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200900001","2009-01-14","","01","영업/정상","11","영업","","","","","033-442-2332","","","강원특별자치도 화천군 화천읍 하리 59-3","강원특별자치도 화천군 화천읍 중앙로7길 10","","이상혁의원","2018-05-30 17:26:16","I","2023-06-13 00:00:00","","261933.257179178","511524.641318594","기타수질오염원관리","","","","","0","","0","1199603885",
"1803","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201200001","2012-08-23","","01","영업/정상","11","영업","","","","","0334421211","","","강원특별자치도 화천군 하남면 논미리 80","강원특별자치도 화천군 하남면 논미로 406-11","24144","산천어양식장","2018-06-15 15:27:41","I","2023-06-13 00:00:00","","259856.43242211","510019.645913829","기타수질오염원관리","","","","","0","","0","2218300712",
"1804","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201200002","2012-12-20","","01","영업/정상","11","영업","","","","","","","209-801","강원특별자치도 화천군 화천읍 동촌리 31 31-1번지","","","산채사랑작목반","2018-03-06 18:06:56","I","2023-06-13 00:00:00","","270725.480092429","513468.604157968","기타수질오염원관리","","","","","0","","0","",
"1805","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201700001","2017-04-12","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 사내면 사창리 372-3","강원특별자치도 화천군 사내면 포화로 1119","24156","(주)하나1급자동차공업사","2022-10-31 15:13:38","I","2023-06-13 00:00:00","자동차 종합 수리업","245671.973373444","507243.480681345","기타수질오염원관리","자동차 종합 수리업","","","","0","","0","8268701741",
"1806","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201600001","2016-07-21","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 화천읍 신읍리 638-2","","","OK타이어 솔루션","2022-11-03 14:21:27","I","2023-06-13 00:00:00","","261222.000441177","512565.597651346","기타수질오염원관리","","","","","0","","0","5621101065",
"1807","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201500001","2015-08-27","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 하남면 원천리 705","","","화천수산","2022-10-31 15:20:40","I","2023-06-13 00:00:00","","258442.486760684","505967.850038513","기타수질오염원관리","","","","","0","","0","4331800753",
"1808","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201500002","2015-10-26","","01","영업/정상","11","영업","","","","","033-442-5162","","","강원특별자치도 화천군 간동면 간척리 1068","강원특별자치도 화천군 간동면 간척리길 52-27 (간척1리탐구미마을영농조합법인)","24139","엘림양어장","2015-12-24 14:02:21","I","2023-06-13 00:00:00","","271884.338398786","504173.129167618","기타수질오염원관리","","","","","0","","0","2219089302",
"1809","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202400001","2024-03-25","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 간동면 유촌리 1538-4","강원특별자치도 화천군 간동면 온수길 25-14","24138","한벽수산","2024-03-25 11:43:36","I","2024-03-27 00:15:31","","269435.14015524","505732.297692476","기타수질오염원관리","","","","","0","","0","2219076132",
"1810","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202400002","2024-04-22","","01","영업/정상","11","영업","","","","","0334402946","","","강원특별자치도 화천군 하남면 원천리 1085-1 1085-2","","","원천리양식장(화천군농업기술센터)","2024-04-22 16:37:28","I","2024-04-24 00:14:57","양식어업 및 어업관련 서비스업","259153.053751705","506075.989995976","기타수질오염원관리","양식어업 및 어업관련 서비스업","","","","0","","0","2218300750",
"1811","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025202300001","2023-11-13","","01","영업/정상","11","영업","","","","","033-244-8898","","","강원특별자치도 화천군 간동면 유촌리 14-6","강원특별자치도 화천군 간동면 파로호로 1075","24138","농업회사법인주식회사샘토바이오","2023-11-13 09:10:57","I","2023-11-15 00:17:12","","270650.899276651","506272.873153519","기타수질오염원관리","","","","","0","","0","2218142756",
"1812","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200500001","2005-06-15","","03","폐업","2","폐업","","","","","033 442 8770","","209-804","강원특별자치도 화천군 화천읍 하리 59-30","","","엄경태의원","2011-11-18 16:58:03","I","2023-06-13 00:00:00","의료업","","","기타수질오염원관리","의료업","","","","0","","0","2219054308",
"1813","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200000071","2000-03-31","","03","폐업","2","폐업","","","","","033 442 6886","","","강원특별자치도 화천군 화천읍 하리 66-57","","","포토영상","2007-11-15 13:18:26","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","2210139910",
"1814","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100003","2011-06-30","","03","폐업","2","폐업","2011-07-11","","","","442-4425","","","강원특별자치도 화천군 화천읍 신읍리 648-1","강원특별자치도 화천군 화천읍 산천어길 212","","화천군보건의료원","2011-07-11 09:41:06","I","2023-06-13 00:00:00","","261447.886866003","512520.848381975","기타수질오염원관리","","","","","0","","0","2218300745",
"1815","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100004","2011-01-14","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","","","","강원특별자치도 화천군 화천읍 하리 43-21","","","국제사","2011-11-18 17:01:11","I","2023-06-13 00:00:00","","261740.560871654","511572.398896993","기타수질오염원관리","","","","","0","","0","2213294877",
"1816","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100008","2011-07-01","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","","","","강원특별자치도 화천군 화천읍 하리 59-1","강원특별자치도 화천군 화천읍 중앙로7길 8","","성모의원","2011-11-18 17:01:28","I","2023-06-13 00:00:00","의원","261924.221845263","511508.722363362","기타수질오염원관리","의원","","","","0","","0","2219603650",
"1817","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200000014","2000-09-18","","04","취소/말소/만료/정지/중지","4","폐쇄","2016-10-20","","","","0334417911","","","강원특별자치도 화천군 사내면 사창리 372-3","강원특별자치도 화천군 사내면 포화로 1119","24156","오토자동차공업사","2016-10-26 19:34:12","I","2023-06-13 00:00:00","","245671.973373444","507243.480681345","기타수질오염원관리","","","","","0","","0","",
"1818","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200300001","2003-10-01","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","033-441-1175","","","강원특별자치도 화천군 사내면 사창리","강원특별자치도 화천군 사내면 사내로5길 16-1 (한림성심의원, 스크린연습장,마포갈비)","24155","한림성심의원","2016-04-18 10:36:26","I","2023-06-13 00:00:00","","245602.101479724","507714.496452713","기타수질오염원관리","","","","","0","","0","7859900202",
"1819","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200400002","2004-09-13","","04","취소/말소/만료/정지/중지","4","폐쇄","2011-07-01","","","","","","209-822","강원특별자치도 화천군 간동면 오음리 580-1,901","","","푸른수산","2011-07-19 09:33:43","I","2023-06-13 00:00:00","양식어업","","","기타수질오염원관리","양식어업","","","","0","","0","",
"1820","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200500002","2005-11-10","","04","취소/말소/만료/정지/중지","4","폐쇄","2018-02-02","","","","033442 3184","","","강원특별자치도 화천군 화천읍 하리 48","강원특별자치도 화천군 화천읍 중앙로 22 (대성사진관)","24127","대성디지털 스튜디오","2018-02-02 15:26:08","I","2023-06-13 00:00:00","","261871.668512376","511478.03023223","기타수질오염원관리","","","","","0","","0","2210734203",
"1821","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200700001","2007-04-18","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","4411871","","","강원특별자치도 화천군 화천읍 하리 59-1","강원특별자치도 화천군 화천읍 중앙로7길 8","","(사)노인의료복지경조회 삼성의원","2011-11-18 16:58:32","I","2023-06-13 00:00:00","","261924.221845263","511508.722363362","기타수질오염원관리","","","","","0","","0","2218212531",
"1822","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201000003","2010-12-30","","04","취소/말소/만료/정지/중지","4","폐쇄","2011-07-13","","","","","","","강원특별자치도 화천군 하남면 원천리 1146-14","","","장춘봉","2011-07-19 09:35:31","I","2023-06-13 00:00:00","","258065.492231759","505810.907111158","기타수질오염원관리","","","","","0","","0","",
"1823","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100002","2011-01-14","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","","","","강원특별자치도 화천군 화천읍 하리 43-41","강원특별자치도 화천군 화천읍 중앙로 8","","호산나칼라","2011-11-18 17:00:42","I","2023-06-13 00:00:00","","261769.108356753","511558.809078218","기타수질오염원관리","","","사진","","0","","0","",
"1824","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100009","2011-07-01","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","","","","강원특별자치도 화천군 화천읍 아리 47","","","중앙의원","2011-11-18 17:01:41","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","2219018437",
"1825","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100010","2011-07-01","","04","취소/말소/만료/정지/중지","4","폐쇄","2018-02-22","","","","","","","강원특별자치도 화천군 사내면 사창리 456-15","강원특별자치도 화천군 사내면 사내로 30 (정외과의원)","24154","정외과의원","2018-02-22 14:20:25","I","2023-06-13 00:00:00","","245717.982289515","507669.437568211","기타수질오염원관리","","","","","0","","0","2219036843",
"1826","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025201100012","2011-07-01","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","033-442-2882","","","강원특별자치도 화천군 화천읍 하리 99-35","강원특별자치도 화천군 화천읍 상승로 55","","현대사","2011-11-18 17:01:55","I","2023-06-13 00:00:00","사진 처리업","261741.884407502","511674.977973801","기타수질오염원관리","사진 처리업","","","","0","","0","2213209496",
"1827","수질오염원설치시설(기타)","09_30_12_P","4311000","431100025200400001","2004-06-04","","04","취소/말소/만료/정지/중지","4","폐쇄","2018-02-02","","","","0334428001","","","강원특별자치도 화천군 화천읍 하리 59-19 59-19","강원특별자치도 화천군 화천읍 중앙로 19-1 (화천내과)","24124","화천내과의원","2018-02-02 15:26:02","I","2023-06-13 00:00:00","","261893.163812688","511505.128651326","기타수질오염원관리","","","","","0","","0","2219049805",
"1828","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025202100004","2021-09-08","","01","영업/정상","11","영업","","","","","0334807782","","","강원특별자치도 양구군 국토정중앙면 청리 1131-9","강원특별자치도 양구군 국토정중앙면 양남로 319-31","24554","양구군농업기술센터","2025-04-30 17:06:40","U","2025-05-02 02:40:00","","290137.238899378","512062.813358721","기타수질오염원관리","","","","","0","","0","2218304396",
"1829","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025200200001","2002-11-12","","01","영업/정상","11","영업","","","","","033 4812500","","","강원특별자치도 양구군 양구읍 송청리 110","강원특별자치도 양구군 양구읍 중심로 9","","양구공업사","2025-05-08 14:11:20","U","2025-05-10 02:40:00","자동차 및 이륜 자동차 수리업","287304.887245506","510381.813447646","기타수질오염원관리","자동차 및 이륜 자동차 수리업","","","","0","","0","2218105881",
"1830","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025202100001","2021-04-29","","01","영업/정상","11","영업","","","","","033-481-3361","","","강원특별자치도 양구군 양구읍 상리 332-11","강원특별자치도 양구군 양구읍 중앙길 11","24525","명동안경원","2021-04-29 18:40:01","I","2023-06-13 00:00:00","","286707.640221274","512024.946352835","기타수질오염원관리","","","","","0","","0","2210697249",
"1831","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025202200001","2022-10-21","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 양구군 양구읍 상리 427-4","강원특별자치도 양구군 양구읍 박수근로 367","24519","양구군산림조합","2024-01-09 14:11:18","U","2024-01-11 02:40:00","임업 관련 서비스업","286001.96806478","511714.48391019","기타수질오염원관리","임업 관련 서비스업","","","","0","","0","2218203895",
"1832","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025202100002","2021-06-25","","01","영업/정상","11","영업","","","","","033-481-8799","","","강원특별자치도 양구군 양구읍 상리 328-2","강원특별자치도 양구군 양구읍 중심로 192","24524","뉴서전안경원","2021-06-25 09:16:45","I","2023-06-13 00:00:00","","286719.511570459","512076.271637747","기타수질오염원관리","","","","","0","","0","2213603656",
"1833","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025202100003","2021-06-30","","01","영업/정상","11","영업","","","","","033-481-4679","","","강원특별자치도 양구군 양구읍 상리 206-1","강원특별자치도 양구군 양구읍 양구새싹로 27, 101호","24535","인생안경","2021-06-30 10:31:16","I","2023-06-13 00:00:00","","286624.192218804","511548.912274914","기타수질오염원관리","","","","","0","","0","7083201104",
"1834","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025200800001","2008-12-15","","01","영업/정상","11","영업","","","","","0332410506","","","강원특별자치도 양구군 국토정중앙면 가오작리 394","강원특별자치도 양구군 국토정중앙면 남동로177번길 36-51","","중앙수산","2008-12-15 16:05:52","I","2023-06-13 00:00:00","","291204.697015594","516567.352131242","기타수질오염원관리","","","","","0","","0","2218130681",
"1835","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025200200002","2002-07-22","","01","영업/정상","11","영업","","","","","0334825884","","","강원특별자치도 양구군 국토정중앙면 도촌리 327-1","강원특별자치도 양구군 국토정중앙면 봉화산로 357","","양구폐차장","2025-04-30 17:00:14","U","2025-05-02 02:40:00","","289550.003036164","507635.383331383","기타수질오염원관리","","","","","0","","0","1702400718",
"1836","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025200900001","2009-11-04","","01","영업/정상","11","영업","","","","","","","255-820","강원특별자치도 양구군 동면 임당리 960-4","강원특별자치도 양구군 동면 금강산로 1698","","양구농업협동조합 동면지점","2022-10-20 19:32:48","I","2023-06-13 00:00:00","주유소 운영업","291427.841810996","522704.08068065","기타수질오염원관리","주유소 운영업","","","","0","","0","2218203876",
"1837","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025201000001","2010-12-22","","01","영업/정상","11","영업","","","","","0334827889","","","강원특별자치도 양구군 양구읍 학조리 409-1","강원특별자치도 양구군 양구읍 학안로 137-8","","양구민들레영농조합법인","2010-12-22 09:43:34","I","2023-06-13 00:00:00","","286062.689562808","508272.345742506","기타수질오염원관리","","","","","0","","0","2218129393",
"1838","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025201500001","2015-08-27","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 양구군 국토정중앙면 가오작리 376-3 376-2, 376","강원특별자치도 양구군 국토정중앙면 남동로 257-36","24552","문창덕","2025-05-29 15:03:06","U","2025-05-31 02:40:00","","291349.817097795","516978.688868751","기타수질오염원관리","","","","","0","","0","",
"1839","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025201600001","2016-12-15","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 양구군 국토정중앙면 적리 725 ,724-1,724","","","이장균","2025-03-12 11:34:05","U","2025-03-14 02:40:00","","291264.299240847","517498.460126179","기타수질오염원관리","","","","","0","","0","",
"1840","수질오염원설치시설(기타)","09_30_12_P","4321000","432100025199800001","1998-09-02","","03","폐업","2","폐업","2017-12-29","","","","0334812128","","","강원특별자치도 양구군 양구읍 정림리 188-3","강원특별자치도 양구군 양구읍 양구새싹로 7-7","255-806","의료법인희정의료재단 인애병원","2025-01-14 16:46:59","U","2025-01-16 02:40:00","일반 병원","286428.645589124","511504.251536348","기타수질오염원관리","일반 병원","","","","0","","0","2218204292",
"1841","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025202300001","2023-08-28","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 인제군 남면 어론리 832","","","일성종합농기계","2023-08-28 15:45:48","I","2023-08-30 00:18:41","","293447.03782666","493530.161200381","기타수질오염원관리","","","","","0","","0","1241049142",
"1842","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300004","2004-11-23","","01","영업/정상","11","영업","","","","","033 461 6256","","252-815","강원특별자치도 인제군 남면 신남리 370-7","","","미미사진관","2007-10-08 10:51:36","I","2023-06-13 00:00:00","사진촬영 및 처리업","","","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2230615113",
"1843","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300006","2003-11-24","","01","영업/정상","11","영업","","","","","0334612502","","252-807","강원특별자치도 인제군 인제읍 상동리 261-1","강원특별자치도 인제군 인제읍 비봉로 16","","벧엘칼라 현상소","2007-10-08 11:45:10","I","2023-06-13 00:00:00","사진촬영 및 처리업","302847.681160559","507834.282512708","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2230525351",
"1844","수질오염원설치시설(기타)","09_30_12_P","4331000","433100025200300010","2003-11-24","","01","영업/정상","11","영업","","","","","033461 2425","","252-805","강원특별자치도 인제군 인제읍 남북리 789-1","","","인제보건소","2007-10-08 15:34:00","I","2023-06-13 00:00:00","사진촬영 및 처리업","","","기타수질오염원관리","사진촬영 및 처리업","","","","0","","0","2238300270",
