"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"356","축산가공업","07_22_05_P","6530000","642000000420200009","2020-03-11","","03","폐업","0002","폐업","2023-12-19","","","","","1597","","강원특별자치도 춘천시 퇴계동  858번지 2호","강원특별자치도 춘천시 퇴계농공로 87(퇴계동)","","나라찬에프엔비","2023-12-19 10:25:21","U","2023-12-21 02:40:00","식육가공업","265308.03412475","482777.392253641","축산물가공업","식육가공업","0","L00","11",
"357","축산가공업","07_22_05_P","6530000","642000000420200012","2020-07-08","","03","폐업","0002","폐업","2024-01-04","","","","0333788500","666.86","","강원특별자치도 정선군 신동읍 예미리 248번지 0호 (주)큐홈","강원특별자치도 정선군 신동읍 예미2길 26-39, (주)큐홈","","주식회사 큐홈","2024-01-05 16:55:22","U","2024-01-07 02:40:00","식육가공업","346488.176727126","413759.705573622","축산물가공업","식육가공업","0","L00","7",
"358","축산가공업","07_22_05_P","6530000","642000000420200015","2020-09-29","","03","폐업","0002","폐업","2022-06-28","","","","","198.16","","강원특별자치도 속초시 대포동  986번지 7호","강원특별자치도 속초시 농공단지2길 33-5 (대포동)","","참바른유통","2022-06-28 16:16:51","I","2023-06-13 00:00:00","식육가공업","340088.663356991","520230.63278282","축산물가공업","식육가공업","0","000","4",
"359","축산가공업","07_22_05_P","6530000","642000000420070005","2007-04-06","","03","폐업","0002","폐업","2009-09-03","","","","0332517721","356","225-814","강원특별자치도 횡성군 우천면 양적리 37번지 13호","","","춘천철원축산업협동조합","2009-09-03 17:14:52","I","2023-06-13 00:00:00","유가공업","293721.288247644","439614.527859345","축산물가공업","유가공업","0","000","10",
"360","축산가공업","07_22_05_P","6530000","642000000420070007","2007-07-19","","03","폐업","0002","폐업","2012-01-18","","","","","131.96","240-210","강원특별자치도 동해시 구미동  582번지 4호","강원특별자치도 동해시 구미택지1길 94 (구미동)","240-210","(주)해밀","2012-01-19 10:50:41","I","2023-06-13 00:00:00","식육가공업","388192.755274134","444100.625402213","축산물가공업","식육가공업","0","L00","4",
"361","축산가공업","07_22_05_P","6530000","642000000420070008","2007-07-31","","03","폐업","0002","폐업","2011-01-28","","","","0332639905","21.14","200-112","강원특별자치도 춘천시 소양로2가  172-1번지 (서부시장 지하1층 1호)","","","대양푸드","2011-01-28 18:12:55","I","2023-06-13 00:00:00","식육가공업","","","축산물가공업","식육가공업","0","000","2",
"362","축산가공업","07_22_05_P","6530000","642000000420080001","2008-03-19","","03","폐업","0002","폐업","2008-10-13","","","","","46","220-939","강원특별자치도 원주시 단계동  921번지 2호","강원특별자치도 원주시 이화4길 41 (단계동)","220-939","원-양념갈비","2008-10-13 19:36:09","I","2023-06-13 00:00:00","식육가공업","282575.225","426947.59","축산물가공업","식육가공업","0","000","2",
"363","축산가공업","07_22_05_P","6530000","642000000420080002","2008-04-17","","03","폐업","0002","폐업","2008-12-09","","","","0332448998","66","200-931","강원특별자치도 춘천시 근화동  750번지 6호","강원특별자치도 춘천시 중앙로190번길 23 (근화동)","200-931","동양축산","2008-12-16 18:12:16","I","2023-06-13 00:00:00","식육가공업","262720.14795003","486181.475475637","축산물가공업","식육가공업","0","000","6",
"364","축산가공업","07_22_05_P","6530000","642000000420220004","2022-05-04","","03","폐업","0002","폐업","2024-08-02","","","","07040788285","90","","강원특별자치도 평창군 진부면 하진부리 200번지 41호","강원특별자치도 평창군 진부면 참솔길 7-2","","베리 딜리셔스","2024-07-29 17:57:48","U","2024-07-31 02:40:00","유가공업","337243.553325251","460652.523639289","축산물가공업","유가공업","0","L00","5",
"365","축산가공업","07_22_05_P","6530000","642000000420220006","2022-07-14","","03","폐업","0002","폐업","2024-09-10","","","","","64.74","","강원특별자치도 춘천시 퇴계동  944번지 0호 한주아파트 106호","강원특별자치도 춘천시 안마산로 217, 106호(퇴계동, 한주아파트)","","현주네 춘천닭갈비","2024-09-04 17:51:24","U","2024-09-06 02:40:00","식육가공업","264906.022305039","483375.580147211","축산물가공업","식육가공업","0","000","1",
"366","축산가공업","07_22_05_P","6530000","642000000420220008","2022-08-29","","03","폐업","0002","폐업","2025-07-18","","","","0334334127","385.4","","강원특별자치도 홍천군 홍천읍 장전평리 628번지 7호","강원특별자치도 홍천군 홍천읍 미루나무길 146","","주식회사 한다운에프에스엘","2025-07-18 10:53:34","U","2025-07-20 02:40:00","식육가공업","276608.61632573","461827.815075559","축산물가공업","식육가공업","0","L00","20",
"367","축산가공업","07_22_05_P","6530000","642000000420220011","2022-09-26","","03","폐업","0002","폐업","2024-02-22","","","","0332618700","295.2","","강원특별자치도 춘천시 남산면 광판리 496번지 2호","강원특별자치도 춘천시 남산면 김유정로 200-360","","주식회사 바우랑푸드","2024-02-22 15:19:45","U","2024-02-24 02:40:00","식육가공업","262153.685715423","469752.741764168","축산물가공업","식육가공업","0","L00","5",
"368","축산가공업","07_22_05_P","6530000","642000000420220012","2022-10-19","","03","폐업","0002","폐업","2023-09-08","","","","","91.05","","강원특별자치도 춘천시 온의동  528번지 0호","강원특별자치도 춘천시 충혼길24번길 3, 1층(온의동)","","(주)에이치엔씨푸드","2023-09-11 16:23:57","U","2023-09-13 02:40:00","식육가공업","263438.836127474","484648.456475922","축산물가공업","식육가공업","0","L00","1",
"369","축산가공업","07_22_05_P","6530000","642000000420220013","2022-11-16","","03","폐업","0002","폐업","2024-01-02","","","","","429.8","","강원특별자치도 춘천시 후평동  623번지 40호 나동","강원특별자치도 춘천시 후석로462번길 19, 나동(후평동)","","농업회사법인 유한회사 비와이","2024-01-05 16:52:44","U","2024-01-07 02:40:00","알가공업","265322.394130208","487807.880044155","축산물가공업","알가공업","0","L00","2",
"370","축산가공업","07_22_05_P","6530000","642000000420090019","2009-12-14","","03","폐업","0002","폐업","2018-05-16","2011-07-01","2012-12-31","","","20","235-030","강원특별자치도 태백시 소도동  122번지 나동","강원특별자치도 태백시 태백산로 4718 (소도동,나동)","235-030","행복한 산골닭집","2018-05-17 08:35:26","I","2023-06-13 00:00:00","식육가공업","373751.119098626","404946.767973988","축산물가공업","식육가공업","0","000","2",
"371","축산가공업","07_22_05_P","6530000","642000000420100001","2010-01-06","","03","폐업","0002","폐업","2017-09-14","","","","0332523292","124.43","200-114","강원특별자치도 춘천시 소양로4가  116번지 3호","강원특별자치도 춘천시 중앙로 152 (소양로4가)","200-114","바이오제닉(주)","2017-09-19 13:48:08","I","2023-06-13 00:00:00","식육가공업","263133.019484633","486120.406264962","축산물가공업","식육가공업","0","L00","5",
"372","축산가공업","07_22_05_P","6530000","642000000420100002","2010-01-06","","03","폐업","0002","폐업","2012-01-11","","","","","289.84","250-803","강원특별자치도 홍천군 홍천읍 장전평리 931번지","강원특별자치도 홍천군 홍천읍 높은터로 152-25","250-803","양지말 화로구이 식품","2012-01-11 13:26:07","I","2023-06-13 00:00:00","식육가공업","274057.724651051","461125.601942839","축산물가공업","식육가공업","0","000","5",
"373","축산가공업","07_22_05_P","6530000","642000000420100003","2010-01-18","","03","폐업","0002","폐업","2024-07-05","","","","","384.35","269-852","강원특별자치도 철원군 근남면 잠곡리 52번지 5호","강원특별자치도 철원군 근남면 하오재로 1176-29","269-852","삼상목장","2024-07-05 11:20:27","U","2024-07-07 02:40:00","유가공업","240509.776120958","518536.815460006","축산물가공업","유가공업","0","000","4",
"374","축산가공업","07_22_05_P","6530000","642000000420100004","2010-02-11","","03","폐업","0002","폐업","2011-12-31","","","","0336373268","384.35","217-100","강원특별자치도 속초시 대포동  37번지","강원특별자치도 속초시 방축길 86 (대포동)","217-100","(주)오성","2012-09-04 16:25:31","I","2023-06-13 00:00:00","식육가공업","339444.653491768","520101.885992243","축산물가공업","식육가공업","0","L00","24",
"375","축산가공업","07_22_05_P","6530000","642000000420100005","2010-02-11","","03","폐업","0002","폐업","2016-02-10","","","","","96.6","217-070","강원특별자치도 속초시 노학동  1011번지 30호","강원특별자치도 속초시 원암학사평길 206 (노학동)","217-070","농업회사법인 설악한우(주)","2016-02-17 17:59:49","I","2023-06-13 00:00:00","식육가공업","333940.965745821","523512.739623147","축산물가공업","식육가공업","0","L00","3",
"376","축산가공업","07_22_05_P","6530000","642000000420100009","2010-06-21","","03","폐업","0002","폐업","2016-12-19","","","","0337328325","272.88","220-836","강원특별자치도 원주시 소초면 흥양리 1658번지 2호","강원특별자치도 원주시 소초면 송문1길 9","220-836","해초원","2016-12-23 13:28:44","I","2023-06-13 00:00:00","식육가공업","286287.237302003","431548.035901707","축산물가공업","식육가공업","0","000","6",
"377","축산가공업","07_22_05_P","6530000","642000000420100012","2010-08-30","","03","폐업","0002","폐업","2018-05-16","","","","","54.94","200-944","강원특별자치도 춘천시 퇴계동  905번지 3호","강원특별자치도 춘천시 춘주로147번길 21 (퇴계동)","200-944","명동명물닭갈비푸드","2018-05-17 08:30:06","I","2023-06-13 00:00:00","식육가공업","263806.550403324","484430.716724169","축산물가공업","식육가공업","0","000","1",
"378","축산가공업","07_22_05_P","6530000","642000000420100014","2010-10-04","","03","폐업","0002","폐업","2014-09-24","","","","","39","225-808","강원특별자치도 횡성군 횡성읍 읍하리 556번지 7호","강원특별자치도 횡성군 횡성읍 중앙로 14","225-808","(주)행복한 식탁","2014-09-24 11:05:47","I","2023-06-13 00:00:00","식육가공업","286994.076225161","443442.608155627","축산물가공업","식육가공업","0","L00","5",
"379","축산가공업","07_22_05_P","6530000","642000000420120027","2012-08-24","","03","폐업","0002","폐업","2013-11-04","","","","0337339292","146","","강원특별자치도 원주시 학성동  280번지 3호","강원특별자치도 원주시 원일로 193 (학성동)","220-964","두리돈우","2013-11-04 11:26:47","I","2023-06-13 00:00:00","식육가공업","283655.578916093","428471.373836037","축산물가공업","식육가공업","0","000","5",
"380","축산가공업","07_22_05_P","6530000","642000000420120029","2012-09-10","","03","폐업","0002","폐업","2019-07-17","","","","","113.46","","강원특별자치도 횡성군 횡성읍 북천리 115번지 67호","강원특별자치도 횡성군 횡성읍 북천서로7번길 20","225-805","더파트너스식품","2019-07-18 13:45:04","I","2023-06-13 00:00:00","식육가공업","287596.727870614","443922.999671894","축산물가공업","식육가공업","0","L00","4",
"381","축산가공업","07_22_05_P","6530000","642000000420120030","2012-09-10","","03","폐업","0002","폐업","2017-08-30","","","","0337387813","235.3","","강원특별자치도 원주시 우산동  660번지","강원특별자치도 원주시 상지대길 83 (우산동)","220-702","상지종합축산식품","2017-08-30 17:16:38","I","2023-06-13 00:00:00","식육가공업","282151.822954944","430257.366976729","축산물가공업","식육가공업","0","L00","4",
"382","축산가공업","07_22_05_P","6530000","642000000420120031","2012-09-17","","03","폐업","0002","폐업","2013-08-29","","","","0332649230","75","","강원특별자치도 춘천시 후평동  676번지 15호","강원특별자치도 춘천시 춘천로269번길 11 (후평동)","200-957","봄내에프엔씨","2013-08-29 10:45:09","I","2023-06-13 00:00:00","식육가공업","265254.371243452","486722.225806909","축산물가공업","식육가공업","0","000","2",
"383","축산가공업","07_22_05_P","6530000","642000000420120032","2012-09-27","","03","폐업","0002","폐업","2020-08-12","","","","0332539733","39","","강원특별자치도 춘천시 후평동  690번지","강원특별자치도 춘천시 춘천로310번길 23 (후평동)","200-969","부안하림유통","2020-08-12 12:52:30","I","2023-06-13 00:00:00","식육가공업","265617.629855766","486669.452134359","축산물가공업","식육가공업","0","000","1",
"384","축산가공업","07_22_05_P","6530000","642000000420120033","2012-10-10","","03","폐업","0002","폐업","2013-01-23","","","","0336719797","1024","","강원특별자치도 양양군 손양면 송현리 627번지 6호","강원특별자치도 양양군 손양면 연어길 1-40","215-821","영어조합법인 양양셀몬푸드","2013-01-24 18:37:33","I","2023-06-13 00:00:00","식육가공업","343711.908629517","510032.121103597","축산물가공업","식육가공업","0","L00","7",
"385","축산가공업","07_22_05_P","6530000","642000000420120034","2012-11-09","","03","폐업","0002","폐업","2023-03-06","","","","0336419931","494.1","","강원특별자치도 강릉시 두산동  19번지 30호","강원특별자치도 강릉시 강변로692번길 2-1 (두산동)","210-932","정푸드","2023-03-06 16:26:40","I","2023-06-13 00:00:00","식육가공업","370427.161320068","475824.510221881","축산물가공업","식육가공업","0","000","4",
"386","축산가공업","07_22_05_P","6530000","642000000420120035","2012-12-03","","03","폐업","0002","폐업","2013-12-05","","","","0332526999","11.3","","강원특별자치도 춘천시 동면 만천리 619번지 1호","강원특별자치도 춘천시 동면 만천로 68","200-852","(주)한국푸드시스템","2013-12-05 14:11:36","I","2023-06-13 00:00:00","식육가공업","267371.64017632","486620.316623145","축산물가공업","식육가공업","0","L00","2",
"387","축산가공업","07_22_05_P","6530000","642000000420120036","2012-12-05","","03","폐업","0002","폐업","2015-11-18","","","","0332586161","2016","","강원특별자치도 춘천시 후평동  198번지 53호","강원특별자치도 춘천시 소양강로 32 (후평동)","200-957","(재)춘천바이오산업진흥원","2015-11-18 16:45:59","I","2023-06-13 00:00:00","알가공업","265331.3469315","487999.802568208","축산물가공업","알가공업","0","L00","9",
"388","축산가공업","07_22_05_P","6530000","642000000420120037","2012-12-14","","03","폐업","0002","폐업","2024-12-24","","","","0332559938","85","","강원특별자치도 춘천시 후평동  879번지 1층","강원특별자치도 춘천시 후만로116번길 27-10, 3동 (후평동,1층)","200-963","춘천창푸드","2024-12-24 13:44:23","U","2024-12-27 02:40:00","식육가공업","266732.892720611","486093.43341249","축산물가공업","식육가공업","0","000","2",
"389","축산가공업","07_22_05_P","6530000","642000000420120038","2012-12-24","","03","폐업","0002","폐업","2024-12-23","","","","","108.49","","강원특별자치도 춘천시 석사동  951번지 8호","강원특별자치도 춘천시 스무숲3길 21 (석사동)","200-972","강원계육식품","2024-12-23 17:07:24","U","2024-12-25 02:40:00","식육가공업","266033.218405045","483084.960800891","축산물가공업","식육가공업","0","000","1",
"390","축산가공업","07_22_05_P","6530000","642000000420120039","2012-12-27","","03","폐업","0002","폐업","2018-05-16","","","","0335223536","0","","강원특별자치도 동해시 동회동  442번지 대동현대상가 4층 18호","강원특별자치도 동해시 청운1길 29, 4층 18호 (동회동,대동현대상가)","240-719","스카이육가공","2018-05-17 08:34:46","I","2023-06-13 00:00:00","식육가공업","386177.814049483","444870.370953969","축산물가공업","식육가공업","0","000","2",
"391","축산가공업","07_22_05_P","6530000","642000000420120040","2012-12-27","","03","폐업","0002","폐업","2014-02-27","","","","0332545369","10","","강원특별자치도 춘천시 신동면 증리 901번지 2층","강원특별자치도 춘천시 신동면 풍류1길 34, 2층","200-812","봄봄닭갈비","2014-02-27 10:59:35","I","2023-06-13 00:00:00","식육가공업","263303.561372561","479735.155951467","축산물가공업","식육가공업","0","000","1",
"392","축산가공업","07_22_05_P","6530000","642000000420130001","2013-01-10","","03","폐업","0002","폐업","2016-12-20","","","","","244","","강원특별자치도 강릉시 노암동  762번지 8호","강원특별자치도 강릉시 남부로 90 (노암동)","210-932","(주)선자령 푸드","2016-12-30 14:33:01","I","2023-06-13 00:00:00","식육가공업","366528.257764753","472493.811005136","축산물가공업","식육가공업","0","L00","2",
"393","축산가공업","07_22_05_P","6530000","642000000420130002","2013-02-08","","03","폐업","0002","폐업","2020-12-01","","","","0336324084","518.6","","강원특별자치도 속초시 대포동  978번지 1호","강원특별자치도 속초시 농공단지2길 16-9 (대포동)","217-030","(주)만석닭강정","2020-12-02 17:12:48","I","2023-06-13 00:00:00","식육가공업","339948.891088639","520333.491759297","축산물가공업","식육가공업","0","L00","6",
"394","축산가공업","07_22_05_P","6530000","642000000420130018","2013-08-05","","03","폐업","0002","폐업","2022-04-19","","","","0334329951","339","","113번지 22호","강원특별자치도 홍천군 동면 먹방길 26","250-935","홍천푸드","2022-04-19 11:34:08","I","2023-06-13 00:00:00","식육가공업","","","축산물가공업","식육가공업","0","000","1",
"395","축산가공업","07_22_05_P","6530000","642000000420130019","2013-08-16","","03","폐업","0002","폐업","2020-07-31","","","","0336522946","92.64","","강원특별자치도 강릉시 포남동  1172번지 20호","강원특별자치도 강릉시 성덕포남로174번길 11 (포남동)","210-953","참우리식품","2020-08-04 10:12:18","I","2023-06-13 00:00:00","식육가공업","368257.736191081","475692.550475161","축산물가공업","식육가공업","0","000","2",
"396","축산가공업","07_22_05_P","6530000","642000000420130021","2013-09-12","","03","폐업","0002","폐업","2019-12-05","","","","07088372069","39.04","","강원특별자치도 춘천시 삼천동  37번지 87호","강원특별자치도 춘천시 옛경춘로 809 (삼천동)","200-200","더블엠 에코푸드","2019-12-05 17:12:09","I","2023-06-13 00:00:00","식육가공업","262147.386927442","485467.528911038","축산물가공업","식육가공업","0","000","3",
"397","축산가공업","07_22_05_P","6530000","642000000420130022","2013-09-23","","03","폐업","0002","폐업","2021-05-18","","","","0332435566","114","","강원특별자치도 춘천시 조양동  6번지 35호","강원특별자치도 춘천시 아침길 17-6 (조양동)","200-941","춘천명품닭갈비유통","2021-05-18 09:53:07","I","2023-06-13 00:00:00","식육가공업","264220.843444802","486638.540301534","축산물가공업","식육가공업","0","000","3",
"398","축산가공업","07_22_05_P","6530000","642000000420130023","2013-10-21","","03","폐업","0002","폐업","2016-01-29","","","","0337353889","37.75","","강원특별자치도 원주시 문막읍 건등리 1719번지 7호","강원특별자치도 원주시 문막읍 건등로 17-2","220-801","청춘닭갈비","2016-01-29 17:50:58","I","2023-06-13 00:00:00","식육가공업","272383.18","423787.25","축산물가공업","식육가공업","0","000","1",
"399","축산가공업","07_22_05_P","6530000","642000000420130024","2013-10-21","","03","폐업","0002","폐업","2014-04-14","","","","0334812028","15.66","","강원특별자치도 양구군 동면 덕곡리 68번지 6호","강원특별자치도 양구군 동면 금강산로 1535","255-821","한배꼽옛날손순대","2014-04-14 10:19:19","I","2023-06-13 00:00:00","식육가공업","290582.784079531","521343.163168072","축산물가공업","식육가공업","0","000","3",
"400","축산가공업","07_22_05_P","6530000","642000000420130025","2013-11-04","","03","폐업","0002","폐업","2021-10-28","","","","0337462006","175.56","","강원특별자치도 원주시 단계동  802번지 4호 104,105동","강원특별자치도 원주시 단구로 80, 104,105동 (단계동)","220-962","하은식품","2021-10-28 15:07:49","I","2023-06-13 00:00:00","식육가공업","283202.822204523","427055.992962328","축산물가공업","식육가공업","0","000","2",
"401","축산가공업","07_22_05_P","6530000","642000000420140028","2014-11-13","","03","폐업","0002","폐업","2019-11-15","","","","0332614690","72.93","","강원특별자치도 춘천시 칠전동  546번지 10호","강원특별자치도 춘천시 칠전서길 46-35 (칠전동)","200-220","주식회사 신푸드","2019-11-15 16:07:18","I","2023-06-13 00:00:00","식육가공업","262707.340742303","482588.856698749","축산물가공업","식육가공업","0","L00","14",
"402","축산가공업","07_22_05_P","6530000","642000000420140029","2014-11-19","","03","폐업","0002","폐업","2015-02-27","","","","0337315003","1542","","","강원특별자치도 원주시 우산공단길 159 (우산동)","220-952","델로스 에프엔비 주식회사","2015-02-26 15:37:49","I","2023-06-13 00:00:00","유가공업","283021.316176999","431483.773294014","축산물가공업","유가공업","0","L00","30",
"403","축산가공업","07_22_05_P","6530000","642000000420140030","2014-12-01","","03","폐업","0002","폐업","2016-03-04","","","","","67.1","","강원특별자치도 춘천시 석사동  904번지 2호","강원특별자치도 춘천시 스무숲길 5 (석사동)","200-972","우성푸드시스템","2016-03-07 17:34:31","I","2023-06-13 00:00:00","식육가공업","265850.447382552","483294.150501248","축산물가공업","식육가공업","0","000","2",
"404","축산가공업","07_22_05_P","6530000","642000000420140031","2014-12-01","","03","폐업","0002","폐업","2021-05-18","","","","","43.2","","강원특별자치도 춘천시 남산면 창촌리 73번지 5호","강원특별자치도 춘천시 남산면 한치로 96","200-911","1박2일 명물닭갈비","2021-05-18 09:53:51","I","2023-06-13 00:00:00","식육가공업","256895.430546706","476579.086296769","축산물가공업","식육가공업","0","000","1",
"405","축산가공업","07_22_05_P","6530000","642000000420140032","2014-12-04","","03","폐업","0002","폐업","2019-10-10","","","","0332524100","96.12","","강원특별자치도 춘천시 퇴계동  959번지 12호","강원특별자치도 춘천시 퇴계로145번길 7-8 (퇴계동)","","춘천퇴계유통","2019-10-10 17:10:13","I","2023-06-13 00:00:00","식육가공업","264665.174764699","484437.378286041","축산물가공업","식육가공업","0","000","1",
"406","축산가공업","07_22_05_P","6530000","642000000420150001","2015-01-26","","03","폐업","0002","폐업","2021-01-18","","","","0333426233","133.2","","강원특별자치도 횡성군 횡성읍 읍상리 472번지","강원특별자치도 횡성군 횡성읍 한우로 334","225-807","(주)횡성한우로","2021-01-19 15:31:43","I","2023-06-13 00:00:00","식육가공업","287409.116773587","443117.421301821","축산물가공업","식육가공업","0","L00","2",
"407","축산가공업","07_22_05_P","6530000","642000000420150002","2015-03-16","","03","폐업","0002","폐업","2015-11-17","","","","0335329333","171.48","","강원특별자치도 동해시 평릉동  297번지 4호","강원특별자치도 동해시 평릉1길 46-2 (평릉동)","240-020","우강F&C","2015-11-17 18:00:22","I","2023-06-13 00:00:00","식육가공업","385638.377366568","449562.486256569","축산물가공업","식육가공업","0","000","3",
"408","축산가공업","07_22_05_P","6530000","642000000420200019","2020-12-07","","03","폐업","0002","폐업","2021-10-12","","","","","1608","","강원특별자치도 양양군 손양면 송현리 627번지 6호 양양셀몬푸드","강원특별자치도 양양군 손양면 연어길 1-40, 양양셀몬푸드","","주식회사 연어원","2021-10-12 14:21:48","I","2023-06-13 00:00:00","알가공업","343711.908629517","510032.121103597","축산물가공업","알가공업","0","L00","8",
"409","축산가공업","07_22_05_P","6530000","642000000420200020","2020-12-10","","03","폐업","0002","폐업","2024-08-28","","","","","113","","강원특별자치도 춘천시 신북읍 율문리 300번지 33호","강원특별자치도 춘천시 신북읍 율문3길 23","","(주)주오식품","2024-08-26 13:11:01","U","2024-08-28 02:40:00","식육가공업","265587.555530481","491889.519261782","축산물가공업","식육가공업","0","L00","0",
"410","축산가공업","07_22_05_P","6530000","642000000420200021","2020-12-15","","03","폐업","0002","폐업","2022-06-07","","","","","52.8","","강원특별자치도 춘천시 퇴계동  944번지 0호 한주아파트","강원특별자치도 춘천시 안마산로 217-1, 한주아파트 상가동 1층 106호 (퇴계동)","","기리네식품","2022-06-07 15:37:09","I","2023-06-13 00:00:00","식육가공업","264906.022305039","483375.580147211","축산물가공업","식육가공업","0","000","2",
"411","축산가공업","07_22_05_P","6530000","642000000420200022","2020-12-21","","03","폐업","0002","폐업","2022-11-30","","","","0336433628","130","","강원특별자치도 강릉시 담산동  335번지 1호","강원특별자치도 강릉시 모산로169번길 20 (담산동)","","사회복지법인 길상복지재단","2022-11-30 18:23:24","I","2023-06-13 00:00:00","식육가공업","367467.159781208","471005.803310674","축산물가공업","식육가공업","0","L00","3",
"412","축산가공업","07_22_05_P","6530000","642000000420210001","2021-01-21","","03","폐업","0002","폐업","2021-11-19","","","","0333446685","253.8","","강원특별자치도 횡성군 횡성읍 조곡리 355번지 1호","강원특별자치도 횡성군 횡성읍 한우로 588","","축산기업 횡성육가공장","2021-11-19 14:59:55","I","2023-06-13 00:00:00","식육가공업","289845.351895997","443768.825458786","축산물가공업","식육가공업","0","L00","4",
"413","축산가공업","07_22_05_P","6530000","642000000420230002","2023-01-17","","03","폐업","0002","폐업","2025-04-23","","","","0332526999","473.7","","강원특별자치도 춘천시 동면 만천리 619번지 1호","강원특별자치도 춘천시 동면 만천로 68","","(주)한국푸드시스템","2025-04-23 10:25:07","U","2025-04-25 02:40:00","식육가공업","267371.64017632","486620.316623145","축산물가공업","식육가공업","0","L00","13",
"414","축산가공업","07_22_05_P","6530000","642000000420230004","2023-03-06","","03","폐업","0002","폐업","2024-09-11","","","","0337357492","47","","강원특별자치도 원주시 문막읍 건등리 1700번지 2호","강원특별자치도 원주시 문막읍 건등로 46","","불향기 푸드","2024-09-05 15:40:58","U","2024-09-07 02:40:00","식육가공업","272697.106592786","423865.795515939","축산물가공업","식육가공업","0","000","2",
"415","축산가공업","07_22_05_P","6530000","642000000420230009","2023-05-23","","03","폐업","0002","폐업","2024-06-21","","","","0336326009","513.72","","강원특별자치도 속초시 대포동  942번지 2호","강원특별자치도 속초시 농공단지1길 14 (대포동)","","(주)한백푸드","2024-06-25 10:45:04","U","2024-06-27 02:40:00","식육가공업","339850.074319863","520302.303087884","축산물가공업","식육가공업","0","L00","18",
"416","축산가공업","07_22_05_P","6530000","642000000420130026","2013-11-04","","03","폐업","0002","폐업","2017-10-10","","","","0333454525","96.71","","강원특별자치도 횡성군 둔내면 둔방내리 521번지 6호","강원특별자치도 횡성군 둔내면 둔방남길 235-7","225-831","강원식품","2017-10-16 14:51:25","I","2023-06-13 00:00:00","식육가공업","305092.286474589","444988.963631291","축산물가공업","식육가공업","0","000","1",
"417","축산가공업","07_22_05_P","6530000","642000000420130028","2013-11-11","","03","폐업","0002","폐업","2015-05-13","","","","0335223083","42.2","","강원특별자치도 동해시 구미동  509번지 7호 B동 2,3호","강원특별자치도 동해시 오일장길 1, B동 2,3호 (구미동)","240-210","동해제일순대","2015-05-14 09:28:58","I","2023-06-13 00:00:00","식육가공업","388079.993171832","444098.281339439","축산물가공업","식육가공업","0","000","1",
"418","축산가공업","07_22_05_P","6530000","642000000420130029","2013-11-11","","03","폐업","0002","폐업","2023-01-06","","","","0336356663","372.75","","강원특별자치도 속초시 노학동  950번지","강원특별자치도 속초시 척산양지말길 22-3 (노학동)","217-070","설악청정식품 제2공장","2023-01-06 17:58:39","I","2023-06-13 00:00:00","식육가공업","334842.24852503","521654.006182091","축산물가공업","식육가공업","0","000","4",
"419","축산가공업","07_22_05_P","6530000","642000000420130032","2013-12-12","","03","폐업","0002","폐업","2022-08-31","","","","0332424515","81","","강원특별자치도 춘천시 온의동  548번지 12호","강원특별자치도 춘천시 안마산로 19, 1층 (온의동)","200-945","예맥푸드","2022-08-31 14:37:24","I","2023-06-13 00:00:00","식육가공업","263195.143006617","484274.200711883","축산물가공업","식육가공업","0","000","1",
"420","축산가공업","07_22_05_P","6530000","642000000420140001","2014-01-18","","03","폐업","0002","폐업","2023-04-04","","","","","22.28","","강원특별자치도 속초시 동명동  559번지 4호","강원특별자치도 속초시 번영로 142 (동명동)","217-030","속초닭강정","2023-04-04 14:15:22","I","2023-06-13 00:00:00","식육가공업","339133.131733707","524347.210101846","축산물가공업","식육가공업","0","000","0",
"421","축산가공업","07_22_05_P","6530000","642000000420140002","2014-01-18","","03","폐업","0002","폐업","2018-10-08","","","","","22.8","","","강원특별자치도 속초시 중앙로147번길 16 (중앙동)","217-030","문전성시닭강정","2018-10-11 14:00:53","I","2023-06-13 00:00:00","식육가공업","339217.40641696","523592.327071737","축산물가공업","식육가공업","0","000","1",
"422","축산가공업","07_22_05_P","6530000","642000000420140003","2014-01-29","","03","폐업","0002","폐업","2019-09-09","","","","","166.75","","강원특별자치도 화천군 하남면 원천리 1146번지","강원특별자치도 화천군 하남면 공단길 80-40","209-842","(주)올리브푸드","2019-09-16 11:35:10","I","2023-06-13 00:00:00","식육가공업","258038.864067582","505874.828650614","축산물가공업","식육가공업","0","L00","6",
"423","축산가공업","07_22_05_P","6530000","642000000420140004","2014-02-17","","03","폐업","0002","폐업","2019-06-24","","","","0336377279","20.55","","강원특별자치도 속초시 중앙동  471번지 4호","강원특별자치도 속초시 중앙로147번길 16, 1층 150호 (중앙동)","217-030","설악닭강정","2019-06-27 15:42:07","I","2023-06-13 00:00:00","식육가공업","339217.40641696","523592.327071737","축산물가공업","식육가공업","0","000","0",
