"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수",
"199","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200200002","2002-05-09","","03","폐업","2","폐업","2004-08-11","","","","","","240-010","강원특별자치도 동해시 천곡동 989-7","","","한움종합건설(주)","2004-08-11 17:38:28","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"200","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200200003","2002-12-12","","03","폐업","2","폐업","2004-05-12","","","","","","240-010","강원특별자치도 동해시 천곡동 1078-2","","","(주)한일바이오","2004-05-12 15:02:51","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"201","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200300001","2003-04-08","","03","폐업","2","폐업","2006-05-01","","","","","","240-041","강원특별자치도 동해시 발한동 577-10","","","그린환경개발","2006-05-01 14:58:45","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"202","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200300002","2003-06-24","","03","폐업","2","폐업","2004-05-29","","","","","","240-230","강원특별자치도 동해시 구호동 236-11","강원특별자치도 동해시 공단3로 77  (구호동)","","강원환경건설(주)","2004-05-29 10:09:35","U","2025-07-29 02:40:00","","389106.290438802","443892.487961295","분뇨등설계시공업관리","","","","","0","","0",
"203","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200300003","2003-06-26","","03","폐업","2","폐업","2007-03-22","","","","","","240-713","강원특별자치도 동해시 지흥동 119 동해대학교 창업보육센타 407호","","","동해 바이오환경","2008-01-18 14:34:37","U","2025-07-29 02:40:00","","385486.457560626","445941.59156105","분뇨등설계시공업관리","","","","","0","","0",
"204","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200500002","2005-06-13","","03","폐업","2","폐업","2008-10-07","","","","5330561","","240-010","강원특별자치도 동해시 천곡동 854","","","(주)대진환경개발","2008-10-07 13:20:58","U","2025-07-29 02:40:00","","386900.6806965","448731.020809956","분뇨등설계시공업관리","","","","","0","","0",
"205","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200600001","2006-03-02","","03","폐업","2","폐업","2006-12-06","","","","","","240-010","강원특별자치도 동해시 천곡동 991-7","강원특별자치도 동해시 감추7길 55  (천곡동)","","엠에이치환경건설(주)","2006-12-06 17:56:30","U","2025-07-29 02:40:00","","387696.493983052","448070.662450259","분뇨등설계시공업관리","","","","","0","","0",
"206","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200600002","2006-05-26","","03","폐업","2","폐업","2009-03-16","","","","","","240-290","강원특별자치도 동해시 이도동 296-12","","","그린환경엔지니어링","2009-03-16 13:47:02","U","2025-07-29 02:40:00","","386735.857127988","444201.782244113","분뇨등설계시공업관리","","","","","0","","0",
"207","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200900001","2009-05-07","","03","폐업","2","폐업","2010-09-20","","","","5321730","","240-803","강원특별자치도 동해시 발한동 307-6","강원특별자치도 동해시 발한로 250-1  (발한동)","","대양환경","2010-09-27 10:49:44","I","2023-06-13 00:00:00","","386101.250546576","451984.238464554","분뇨등설계시공업관리","","","","","0","","0",
"208","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200900002","2009-05-08","","03","폐업","2","폐업","2012-01-04","","","","5357077","","240-010","강원특별자치도 동해시 천곡동 961-23","강원특별자치도 동해시 감추4길 40-1  (천곡동)","","(합)동해이엔씨","2012-01-05 13:51:22","U","2025-07-29 02:40:00","","387216.806370283","448324.980367072","분뇨등설계시공업관리","","","","","0","","0",
"209","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054200900003","2009-08-05","","03","폐업","2","폐업","2012-05-18","","","","","","240-010","강원특별자치도 동해시 천곡동 813-8","","","화성이엔씨","2012-05-18 09:18:32","U","2025-07-29 02:40:00","","387028.611921368","449172.70075128","분뇨등설계시공업관리","","","","","0","","0",
"210","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054201400001","2014-07-30","","03","폐업","2","폐업","2018-02-27","","","","033-535-7077","","240-230","강원특별자치도 동해시 구호동 236-28","강원특별자치도 동해시 공단2로 64 (구호동)","240-230","(합)동해이엔씨","2018-02-27 14:04:47","I","2023-06-13 00:00:00","","389080.66552909","443626.997680626","분뇨등설계시공업관리","","","","","0","","0",
"211","단독정화조/오수처리시설설계시공업","09_30_07_P","4211000","421100054201600001","2016-11-21","","03","폐업","2","폐업","2017-03-13","","","","033-531-6873","","","강원특별자치도 동해시 천곡동 1078-13","강원특별자치도 동해시 샘실1길 94 (천곡동, 뚱보푸줏간)","25761","다국종합건설(주)","2017-03-13 14:41:08","U","2025-07-29 02:40:00","종합 건설업","386567.888751879","448724.097362653","분뇨등설계시공업관리","종합 건설업","","","","0","","0",
"212","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054199300001","2001-06-30","","03","폐업","2","폐업","2002-12-17","","","","033 5813314","","235-010","강원특별자치도 태백시 황지동 368-226","","","(주)한일건설","2002-12-26 16:53:41","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"213","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054199300002","1998-03-09","","03","폐업","2","폐업","2002-01-10","","","","033 5520156","","235-019","강원특별자치도 태백시 황지동 92-3","강원특별자치도 태백시 황지로 8  (황지동)","","(주)우신건설","2004-02-10 12:49:04","U","2025-07-29 02:40:00","","376684.666879339","408272.07785767","분뇨등설계시공업관리","","","","","0","","0",
"214","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054199900001","2004-08-12","","03","폐업","2","폐업","2005-06-16","","","","033 5536396","","235-019","강원특별자치도 태백시 황지동 85-2","강원특별자치도 태백시 황지로 51  (황지동)","","(주)우영건설","2005-06-16 13:55:21","U","2025-07-29 02:40:00","","376772.208380144","408705.8233854","분뇨등설계시공업관리","","","","","0","","0",
"215","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054199900002","2003-12-01","","03","폐업","2","폐업","2009-02-08","","","","","","235-010","강원특별자치도 태백시 황지동 85-2","강원특별자치도 태백시 황지로 51  (황지동)","","(주)우영종합건설","2011-03-16 15:21:56","I","2023-06-13 00:00:00","","376772.208380144","408705.8233854","분뇨등설계시공업관리","","","","","0","","0",
"216","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054200100003","2000-10-29","","03","폐업","2","폐업","2004-08-04","","","","","","235-010","강원특별자치도 태백시 황지동 215-7","","","대산종합건설(주)","2004-08-06 14:32:54","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"217","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054200300001","2003-03-27","","03","폐업","2","폐업","2004-08-02","","","","","","235-030","강원특별자치도 태백시 소도동 1-2","","","(주)강원건설","2004-08-06 14:29:52","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"218","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054200400001","2006-11-01","","03","폐업","2","폐업","2011-04-21","","","","","","235-010","강원특별자치도 태백시 황지동 102-1","강원특별자치도 태백시 상장2길 24  (황지동)","","상록엔비텍","2011-04-22 07:41:09","I","2023-06-13 00:00:00","","376780.734035618","407708.016628551","분뇨등설계시공업관리","","","","","0","","0",
"219","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054200500001","2007-05-01","","03","폐업","2","폐업","2009-02-18","","","","","","235-010","강원특별자치도 태백시 황지동 85-2","강원특별자치도 태백시 황지로 51  (황지동)","","(주)우영종합건설","2009-02-18 11:40:05","I","2023-06-13 00:00:00","","376772.208380144","408705.8233854","분뇨등설계시공업관리","","","","","0","","0",
"220","단독정화조/오수처리시설설계시공업","09_30_07_P","4221000","422100054200900001","2009-03-19","","03","폐업","2","폐업","2015-01-21","","","","033-553-9910","","235-020","강원특별자치도 태백시 화전동 67-2","","","그린환경엔지니어링","2015-01-26 09:09:16","U","2025-07-29 02:40:00","","374477.206067792","410987.637921769","분뇨등설계시공업관리","","","","","0","","0",
"221","단독정화조/오수처리시설설계시공업","09_30_07_P","4231000","423100054200100004","1999-06-14","","03","폐업","2","폐업","2010-12-31","","","","0336373235","","217-050","강원특별자치도 속초시 청학동","강원특별자치도 속초시 번영로 56 (청학동)","217-050","(주)이지","2020-09-14 19:44:46","U","2025-07-29 02:40:00","","338687.661593729","523622.336826043","분뇨등설계시공업관리","","","","","0","","0",
"222","단독정화조/오수처리시설설계시공업","09_30_07_P","4231000","423100054200300001","2003-02-18","","03","폐업","2","폐업","2010-12-31","","","","","","217-805","강원특별자치도 속초시 교동 783","강원특별자치도 속초시 미시령로3337번길 7 (교동)","","(주)한성이엔지","2020-09-14 19:46:11","I","2023-06-13 00:00:00","","337497.378386686","523622.744822865","분뇨등설계시공업관리","","","","","0","","0",
"223","단독정화조/오수처리시설설계시공업","09_30_07_P","4231000","423100054201000001","2010-10-15","","03","폐업","2","폐업","2011-03-09","","","","6373-235","","217-050","강원특별자치도 속초시 청학동 634-11 2층","강원특별자치도 속초시 번영로 56  (청학동,2층)","","(주)이지","2020-09-14 19:46:53","U","2025-07-29 02:40:00","","338687.661593729","523622.336826043","분뇨등설계시공업관리","","","","","0","","0",
"224","단독정화조/오수처리시설설계시공업","09_30_07_P","4231000","423100054201300001","2013-04-18","","03","폐업","2","폐업","2014-04-21","","","","6311539","","217-020","강원특별자치도 속초시 동명동 466-42","강원특별자치도 속초시 중앙로 190, 1동 7층 12호 (동명동, 설악센트리움)","217-030","(주)정엔지니어링","2020-09-14 19:47:50","U","2025-07-29 02:40:00","","339470.15928513","523908.757554044","분뇨등설계시공업관리","","","","","0","","0",
"225","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054199900001","1999-05-10","","02","휴업","1","휴업","","2004-11-30","2005-05-31","","033-574-8206","","","강원특별자치도 삼척시 당저동 7-3","강원특별자치도 삼척시 당저동2길 58 (당저동)","25922","삼원(주)","2020-12-30 19:57:50","U","2025-07-29 02:40:00","","391913.622269562","440696.05185162","분뇨등설계시공업관리","","","","","0","","0",
"226","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054201500001","2015-01-05","","01","영업/정상","11","영업","","","","","575-5681","","","강원특별자치도 삼척시 교동 220-5 상록환경","강원특별자치도 삼척시 동해대로 4195-21, 상록환경 (교동)","25911","상록환경","2023-02-21 09:37:10","U","2025-07-29 02:40:00","폐기물처리 및 오염방지시설 건설업","392315.243514704","441310.773024534","분뇨등설계시공업관리","폐기물처리 및 오염방지시설 건설업","","","","0","","0",
"227","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054201100001","2011-04-06","","01","영업/정상","11","영업","","","","","033-572-3326","","","강원특별자치도 삼척시 근덕면 덕산리 250-1","강원특별자치도 삼척시 근덕면 덕산길 25","25934","상록엔비텍(주)","2023-02-21 09:37:32","U","2025-07-29 02:40:00","","398295.610938536","433661.054415202","분뇨등설계시공업관리","","","","","0","","0",
"228","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200200002","2005-01-27","","03","폐업","2","폐업","2013-03-20","","","","5749040","","245-939","강원특별자치도 삼척시 당저동 39-9 2층","","","(주)상록이앤씨","2013-03-20 15:55:44","U","2025-07-29 02:40:00","","391450.918915876","440483.822605526","분뇨등설계시공업관리","","","","","0","","0",
"229","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200400001","2004-09-03","","03","폐업","2","폐업","2008-01-31","","","","","","245-834","강원특별자치도 삼척시 근덕면 동막리 818","","","원웅산업(주)","2008-01-31 11:54:03","I","2023-06-13 00:00:00","","397773.637999869","428574.402394296","분뇨등설계시공업관리","","","","","0","","0",
"230","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200600001","2006-04-10","","03","폐업","2","폐업","2007-10-22","","","","","","245-943","강원특별자치도 삼척시 원당동 62 원당스포츠센타 401호","","","(주)동인건설","2007-10-22 14:30:57","U","2025-07-29 02:40:00","","390441.748162833","439428.188616439","분뇨등설계시공업관리","","","","","0","","0",
"231","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200600002","2006-07-04","","03","폐업","2","폐업","2006-10-24","","","","","","245-711","강원특별자치도 삼척시 교동 산 253 삼척창업보육센터 306호","","","고진현","2006-10-24 15:06:08","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"232","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200700001","2007-05-25","","03","폐업","2","폐업","2008-07-03","","","","","","245-938","강원특별자치도 삼척시 남양동 330-6","","","(주)여운","2008-07-03 18:29:39","I","2023-06-13 00:00:00","","391855.039119289","440187.376820678","분뇨등설계시공업관리","","","","","0","","0",
"233","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054201300001","2013-03-25","","03","폐업","2","폐업","2015-05-07","","","","5749040","","245-939","강원특별자치도 삼척시 당저동 39-9 2층","강원특별자치도 삼척시 교동로 13, 2층 (당저동)","245-939","(주)동인건설","2015-05-07 16:28:04","U","2025-07-29 02:40:00","하수 및 폐수 처리업","391450.918915876","440483.822605526","분뇨등설계시공업관리","하수 및 폐수 처리업","","","","0","","0",
"234","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054199700001","1997-07-21","","03","폐업","2","폐업","2013-05-20","","","","5749777","","245-935","강원특별자치도 삼척시 남양동 7-15","","","주)한국환경엔지니어링","2013-05-20 12:00:14","U","2025-07-29 02:40:00","","392065.695517778","440243.021801306","분뇨등설계시공업관리","","","","","0","","0",
"235","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200000001","2000-01-11","","03","폐업","2","폐업","2004-03-02","","","","","","245-150","강원특별자치도 삼척시 사직동 438-1","","","(주)세일","2004-03-02 17:24:07","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"236","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200000002","2005-01-12","","03","폐업","2","폐업","2007-05-09","","","","","","245-905","강원특별자치도 삼척시 도계읍 도계리 357-5","","","(주)범아건설","2007-05-10 08:46:32","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"237","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200000003","2005-01-07","","03","폐업","2","폐업","2007-05-10","","","","","","245-905","강원특별자치도 삼척시 도계읍 도계리 357-5","","","(주)범아건설","2013-06-04 14:22:30","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"238","단독정화조/오수처리시설설계시공업","09_30_07_P","4241000","424100054200100001","2001-10-17","","03","폐업","2","폐업","2004-02-04","","","","033-574-9777","","","강원특별자치도 삼척시 남양동 331-10 미래전기조명","강원특별자치도 삼척시 중앙로 220, 미래전기조명 (남양동)","25929","(주)한국환경엔지니어링","2020-12-30 20:06:51","I","2023-06-13 00:00:00","","391815.216861229","440064.238669701","분뇨등설계시공업관리","","","","","0","","0",
"239","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054201800001","2018-05-15","","01","영업/정상","11","영업","","","","","033-432-2100","","","강원특별자치도 홍천군 홍천읍 희망리 267-4 전원주택","강원특별자치도 홍천군 홍천읍 마지기로 85, 1동 202층 (전원주택)","25121","자연환경","2022-10-06 11:32:42","U","2025-07-29 02:40:00","건물 건설업","277996.835686241","466445.958274731","분뇨등설계시공업관리","건물 건설업","","","","0","","0",
"240","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054199700001","1997-05-23","","03","폐업","2","폐업","2008-03-01","","","","033 434 9036","","","강원특별자치도 홍천군 홍천읍 결운리 255-4","강원특별자치도 홍천군 홍천읍 두루봉3길 14-1","","보영산업(주)","2008-03-28 17:59:25","I","2023-06-13 00:00:00","","280973.125355057","468266.921677995","분뇨등설계시공업관리","","","","","0","","0",
"241","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054199700002","1997-09-11","","03","폐업","2","폐업","2008-06-26","","","","","","250-800","강원특별자치도 홍천군 홍천읍 희망리 370-9","","","한국설비(합)","2008-06-26 14:26:23","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"242","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054199700005","2002-06-29","","03","폐업","2","폐업","2008-03-28","","","","","","250-802","강원특별자치도 홍천군 홍천읍 결운리 255-4","","","보영산업(주)","2008-06-26 14:05:38","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"243","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054199800001","1998-10-28","","03","폐업","2","폐업","2002-02-15","","","","","","250-800","강원특별자치도 홍천군 홍천읍 연봉리 476-3","","","홍천건설(주)","2002-02-15 15:48:17","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"244","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054199900001","1999-12-22","","03","폐업","2","폐업","2008-06-26","","","","","","250-804","강원특별자치도 홍천군 홍천읍 상오안리 690-2","강원특별자치도 홍천군 홍천읍 농공단지길 24-14","","주식회사 거환","2008-06-26 14:26:55","I","2023-06-13 00:00:00","","272689.287462325","461618.439398972","분뇨등설계시공업관리","","","","","0","","0",
"245","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054199900002","1999-07-29","","03","폐업","2","폐업","2001-08-27","","","","","","250-883","강원특별자치도 홍천군 북방면 상화계리 227","강원특별자치도 홍천군 북방면 상화계6길 13","","(주)태원","2001-08-27 11:33:04","U","2025-07-29 02:40:00","","274827.249818931","467820.799875478","분뇨등설계시공업관리","","","","","0","","0",
"246","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054199900003","1999-04-07","","03","폐업","2","폐업","2008-06-26","","","","","","250-808","강원특별자치도 홍천군 홍천읍 진리 98-14","강원특별자치도 홍천군 홍천읍 마지기로 18","","성원건설주식회사","2008-06-26 14:27:43","I","2023-06-13 00:00:00","","278242.046171555","465809.247743632","분뇨등설계시공업관리","","","","","0","","0",
"247","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054200000001","2000-10-11","","03","폐업","2","폐업","2003-11-18","","","","","","250-800","강원특별자치도 홍천군 홍천읍 연봉리 452-2","강원특별자치도 홍천군 홍천읍 남산강변로 24-1","","정동건설산업(주)","2003-11-18 15:21:35","I","2023-06-13 00:00:00","","277657.512759454","465197.452719062","분뇨등설계시공업관리","","","","","0","","0",
"248","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054200100001","2002-04-02","","03","폐업","2","폐업","2007-05-09","","","","","","250-809","강원특별자치도 홍천군 홍천읍 희망리 36-25","강원특별자치도 홍천군 홍천읍 석화로 128","","(주)금강환경개발","2007-06-12 17:53:12","U","2025-07-29 02:40:00","","278658.555757903","466371.578086861","분뇨등설계시공업관리","","","","","0","","0",
"249","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054200100002","2002-04-02","","03","폐업","2","폐업","2007-06-14","","","","","","250-809","강원특별자치도 홍천군 홍천읍 희망리 36-25","강원특별자치도 홍천군 홍천읍 석화로 128","","금강환경","2008-06-26 14:10:13","I","2023-06-13 00:00:00","","278658.555757903","466371.578086861","분뇨등설계시공업관리","","","","","0","","0",
"250","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054200200001","2002-03-29","","03","폐업","2","폐업","2002-09-14","","","","","","250-809","강원특별자치도 홍천군 홍천읍 희망리 104-7","강원특별자치도 홍천군 홍천읍 희망로9길 16-10","","태일건설(주)","2002-09-17 09:26:24","U","2025-07-29 02:40:00","","278313.163706708","466238.410712192","분뇨등설계시공업관리","","","","","0","","0",
"251","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054200400001","2004-06-17","","03","폐업","2","폐업","2006-12-12","","","","","","250-809","강원특별자치도 홍천군 홍천읍 희망리 39","","","(주)정윤건설엔지니어링","2008-06-26 14:11:53","I","2023-06-13 00:00:00","","278677.721212664","466152.062509573","분뇨등설계시공업관리","","","","","0","","0",
"252","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054200700001","2007-05-09","","03","폐업","2","폐업","2007-10-19","","","","","","250-801","강원특별자치도 홍천군 홍천읍 갈마곡리 426","강원특별자치도 홍천군 홍천읍 큰골길 3","","진성종합건설(주)","2007-10-19 11:22:37","U","2025-07-29 02:40:00","","278846.809408567","466495.010215767","분뇨등설계시공업관리","","","","","0","","0",
"253","단독정화조/오수처리시설설계시공업","09_30_07_P","4251000","425100054200900001","2009-04-09","","03","폐업","2","폐업","2017-09-11","","","","0334339833","","250-802","강원특별자치도 홍천군 홍천읍 결운리 314-16","강원특별자치도 홍천군 홍천읍 홍천로 666-1","250-802","(주)홍천그린환경","2017-09-11 18:05:10","U","2025-07-29 02:40:00","하수 처리업","280182.098900132","467546.207163713","분뇨등설계시공업관리","하수 처리업","","","","0","","0",
"254","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054201400001","2014-10-30","","01","영업/정상","11","영업","","","","","3435003","","","강원특별자치도 횡성군 횡성읍 116-10","강원특별자치도 횡성군 횡성읍 횡성로 357","","광일환경건설","2025-06-16 08:59:48","U","2025-07-29 02:40:00","기타 도매업","286888.359928644","443036.422063259","분뇨등설계시공업관리","기타 도매업","","","","0","","0",
"255","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200700001","2007-11-29","","01","영업/정상","11","영업","","","","","344-7774","","225-808","강원특별자치도 횡성군 횡성읍 읍하리 531-8","강원특별자치도 횡성군 횡성읍 읍하남로17번길 9, 1층","225-808","청정환경","2025-06-09 16:57:52","U","2025-07-29 02:40:00","석탄 광업","287317.132453139","443978.910699199","분뇨등설계시공업관리","석탄 광업","","","","0","","0",
"256","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054199900001","2001-08-16","","01","영업/정상","11","영업","","","","","","","225-802","강원특별자치도 횡성군 횡성읍 묵계리 43-4","강원특별자치도 횡성군 횡성읍 청용1길 11","","삼안기업(주)","2018-12-20 11:11:08","I","2023-06-13 00:00:00","위생용 플라스틱제품 제조업","","","분뇨등설계시공업관리","위생용 플라스틱제품 제조업","","","","0","","0",
"257","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054199800001","1998-07-10","","03","폐업","2","폐업","2004-04-12","","","","","","225-805","강원특별자치도 횡성군 횡성읍 북천리 115-140","","","(자)대진종합건설","2004-04-13 09:43:53","U","2025-07-29 02:40:00","환경상담 및 관련 엔지니어링 서비스업","","","분뇨등설계시공업관리","환경상담 및 관련 엔지니어링 서비스업","","","","0","","0",
"258","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200100005","2001-10-05","","03","폐업","2","폐업","2013-12-02","","","","","","225-808","강원특별자치도 횡성군 횡성읍 읍하리 67-1","","","국도건설(주)","2013-12-30 20:32:09","I","2023-06-13 00:00:00","환경상담 및 관련 엔지니어링 서비스업","","","분뇨등설계시공업관리","환경상담 및 관련 엔지니어링 서비스업","","","","0","","0",
"259","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200100006","2001-11-14","","03","폐업","2","폐업","2013-12-02","","","","","","225-801","강원특별자치도 횡성군 횡성읍 남산리 113-2","","","(합)신화","2013-12-30 20:32:26","I","2023-06-13 00:00:00","하수, 분뇨 및 축산폐기물 처리업","","","분뇨등설계시공업관리","하수, 분뇨 및 축산폐기물 처리업","","","","0","","0",
"260","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200100007","2001-01-08","","03","폐업","2","폐업","2013-12-02","","","","","","225-802","강원특별자치도 횡성군 횡성읍 학곡리 389","","","(합)토림토건","2013-12-30 20:32:48","I","2023-06-13 00:00:00","환경상담 및 관련 엔지니어링 서비스업","285269.115269397","444370.937051358","분뇨등설계시공업관리","환경상담 및 관련 엔지니어링 서비스업","","","","0","","0",
"261","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200200001","2002-03-20","","03","폐업","2","폐업","2004-03-31","","","","","","225-800","강원특별자치도 횡성군 횡성읍 청용리 332-14","","","수엔비텍(주)","2004-04-01 13:36:29","U","2025-07-29 02:40:00","환경상담 및 관련 엔지니어링 서비스업","","","분뇨등설계시공업관리","환경상담 및 관련 엔지니어링 서비스업","","","","0","","0",
"262","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200200002","2002-05-24","","03","폐업","2","폐업","2004-05-24","","","","","","225-822","강원특별자치도 횡성군 안흥면 성산리 810-2","","","대성메디아","2004-05-24 18:22:20","U","2025-07-29 02:40:00","환경상담 및 관련 엔지니어링 서비스업","","","분뇨등설계시공업관리","환경상담 및 관련 엔지니어링 서비스업","","","","0","","0",
"263","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200200003","2002-08-12","","03","폐업","2","폐업","2003-03-05","","","","","","225-807","강원특별자치도 횡성군 횡성읍 읍상리 386-22","","","(합)유동환경","2003-03-05 17:38:09","U","2025-07-29 02:40:00","환경상담 및 관련 엔지니어링 서비스업","","","분뇨등설계시공업관리","환경상담 및 관련 엔지니어링 서비스업","","","","0","","0",
"264","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200200004","2002-08-29","","03","폐업","2","폐업","2009-08-11","","","","","","","강원특별자치도 횡성군 공근면 창봉리 187-1","","","일진산업(주)","2009-08-11 10:39:47","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"265","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200800001","2008-04-28","","03","폐업","2","폐업","2011-08-05","","","","3450885","","225-802","강원특별자치도 횡성군 횡성읍 묵계리 43-4","강원특별자치도 횡성군 횡성읍 청용1길 11","","(주)에이스하이텍","2011-08-05 16:30:46","U","2024-10-18 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"266","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054200800002","2008-05-20","","03","폐업","2","폐업","2015-02-11","","","","344-1989","","225-802","강원특별자치도 횡성군 횡성읍 학곡리 879-5번지","","","새한환경","2015-02-17 10:57:39","U","2024-10-18 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"267","단독정화조/오수처리시설설계시공업","09_30_07_P","4261000","426100054201200001","2012-05-15","","03","폐업","2","폐업","2014-04-04","","","","0333438341","","225-801","강원특별자치도 횡성군 횡성읍 청용리 322-14 번지","","","수엔비텍(주)","2015-02-17 11:38:39","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"268","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054201100001","2011-02-10","","01","영업/정상","11","영업","","","","","3723721","","","강원특별자치도 영월군 남면 북쌍리 563","강원특별자치도 영월군 남면 서강로 1659-8","26215","제일환경엔지니어링","2024-11-21 09:47:17","U","2024-11-23 02:40:00","","323957.733200581","413425.466927139","분뇨등설계시공업관리","","","","","0","","0",
