"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"166","관광펜션업","03_11_02_P","4291000","CDFI3261092024000002","2024-01-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 남면 무릉리 819-101","강원특별자치도 정선군 남면 지장천로 146-51","26147","풀빌라펜션 드위트리 1","2024-01-05 11:58:02","I","2024-01-07 00:16:28","","357991.507574938","416299.225064283","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"167","관광펜션업","03_11_02_P","4291000","CDFI3261092024000001","2024-01-03","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 남면 무릉리 819-101","강원특별자치도 정선군 남면 지장천로 146-51","26147","드위트리 풀빌라펜션 & 카라반가든","2024-01-03 17:08:59","I","2024-01-05 00:16:30","","357991.507574938","416299.225064283","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"168","관광펜션업","03_11_02_P","4291000","CDFI3261092007000001","2007-12-05","2018-04-23","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","233-861","강원특별자치도 정선군 화암면 몰운리 176-3","","","몽촌빌펜션","2018-05-28 12:47:14","I","2023-06-13 00:00:00","","360297.14391231","425489.593320478","관광펜션업","관광사업","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","233.37","","0","","","","","","","500000000","","","","233",
"169","관광펜션업","03_11_02_P","4301000","CDFI3261092012000001","2012-10-04","","01","영업/정상","13","영업중","","","","","033-455-0002","","","강원특별자치도 철원군 동송읍 상노리 810-5","강원특별자치도 철원군 동송읍 담터길 27","24026","담터펜션","2021-02-16 15:04:15","I","2023-06-13 00:00:00","","218853.721046641","515758.122522036","관광펜션업","","관리지역","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","648.49","","0","","","","","","","1200000000","","","","648",
"170","관광펜션업","03_11_02_P","4301000","CDFI3261092016000001","2016-03-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 서면 와수리 1157-7","강원특별자치도 철원군 서면 와수로110번안길 52","24058","스마일펜션","2023-03-08 11:25:54","I","2023-06-13 00:00:00","","238365.46278549","526144.458885576","관광펜션업","","일반주거지역","2","주택가주변","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","566","","0","","","","","","","700000000","","","","566",
"171","관광펜션업","03_11_02_P","4301000","CDFI3261092018000001","2018-05-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 서면 와수리 885","강원특별자치도 철원군 서면 와수로240번길 12","24058","하늘빛","2018-05-17 21:38:58","I","2023-06-13 00:00:00","","238792.84398526","526765.895396733","관광펜션업","","일반주거지역","2","","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","226.87","","0","","","","","","","350000000","","","","227",
"172","관광펜션업","03_11_02_P","4301000","CDFI3261092018000002","2018-05-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 서면 와수리 885","강원특별자치도 철원군 서면 와수로240번길 12","24058","하늘빛투","2018-05-17 21:39:29","I","2023-06-13 00:00:00","","238792.84398526","526765.895396733","관광펜션업","","일반주거지역","2","","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","226.87","","0","","","","","","","350000000","","","","227",
"173","관광펜션업","03_11_02_P","4311000","CDFI3261092018000001","2018-07-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 화천군 화천읍 중리 98-5","강원특별자치도 화천군 화천읍 산수화로 119-11","24114","라포레 98 A","2018-07-23 19:48:20","I","2023-06-13 00:00:00","","262381.146827356","512809.498139799","관광펜션업","","관리지역","2","","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","171.13","","0","","","","","","","0","","","","171",
"174","관광펜션업","03_11_02_P","4311000","CDFI3261092018000002","2018-07-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 화천군 화천읍 중리 98-5","강원특별자치도 화천군 화천읍 산수화로 119-13","24114","라포레 98 B","2018-07-23 20:45:51","I","2023-06-13 00:00:00","","262381.146827356","512809.498139799","관광펜션업","","관리지역","2","기타","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","171.13","","0","","","","","","","0","","","","171",
"175","관광펜션업","03_11_02_P","4321000","CDFI3261092011000001","2011-10-10","","03","폐업","03","폐업","2019-07-10","","","","0334818040","","255-804","강원특별자치도 양구군 양구읍 상리 525-4","강원특별자치도 양구군 양구읍 양록길23번길 5-5","","양구콩세알민박","2019-08-05 19:06:24","I","2023-06-13 00:00:00","","286317.020622685","512034.457443978","관광펜션업","","일반주거지역","3","주택가주변","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","160.72","","0","","","","","","","250000000","","","","161",
"176","관광펜션업","03_11_02_P","4321000","CDFI3261092013000001","2013-06-13","","03","폐업","03","폐업","2017-11-14","","","","033-482-9001","","255-802","강원특별자치도 양구군 양구읍 상리 438-9","강원특별자치도 양구군 양구읍 박수근로365번길 32","24519","이삭펜션","2017-11-14 14:36:20","I","2023-06-13 00:00:00","","285834.663813107","511873.295262036","관광펜션업","","일반주거지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","192.16","","0","","","","","","","0","","","","192",
"177","관광펜션업","03_11_02_P","4321000","CDFI3261092022000001","2022-08-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양구군 동면 원당리 130","강원특별자치도 양구군 동면 숨골로 399","24511","별하펜션","2024-10-25 09:35:46","U","2024-10-27 02:40:00","","293321.593186487","521631.564617822","관광펜션업","","관리지역","0","기타","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","102.78","","0","","","","","","","0","","","","103",
"178","관광펜션업","03_11_02_P","4331000","CDFI3261092006000001","2006-03-31","","01","영업/정상","13","영업중","","","","","033-463-1212","","252-801","강원특별자치도 인제군 인제읍 가리산리 334-1","강원특별자치도 인제군 인제읍 대목리길 137","24643","가리벨리 관광펜션","2023-01-17 15:11:22","I","2023-06-13 00:00:00","","317380.816732343","508699.251331038","관광펜션업","관광사업","관리지역","1","기타","","","숙박시설","1","0","0","0","Kari valley tourist pension","Tourist pension","0","0","","0","0","","0","479.6","","0","","","","","","","500000000","","","","480",
"179","관광펜션업","03_11_02_P","4331000","CDFI3261092006000002","2006-03-31","","01","영업/정상","13","영업중","","","","","","","252-841","강원특별자치도 인제군 기린면 방동리 443-1 1통5반","강원특별자치도 인제군 기린면 조침령로 689","24656","기린초 관광펜션","2020-07-10 10:56:58","I","2023-06-13 00:00:00","","320822.780097046","495527.172441873","관광펜션업","관광사업","관리지역","2","기타","","","단독주택","2","0","0","0","Kirincho Tourist Pension","Tourist Pension","0","0","","0","0","","0","185.24","","0","","","","","","","280000000","","","","185",
"180","관광펜션업","03_11_02_P","4331000","CDFI3261092012000001","2012-11-23","","01","영업/정상","13","영업중","","","","","","","252-803","강원특별자치도 인제군 인제읍 고사리 170","강원특별자치도 인제군 인제읍 장수터길 20","24640","로즈마리 관광펜션","2023-01-17 14:41:16","I","2023-06-13 00:00:00","","308748.621319999","501852.520313703","관광펜션업","","관리지역","3","기타","","","숙박시설","3","0","0","0","PENSION ROSEMARY","TOURISM PENSION BUSINESS","0","0","","0","0","","0","806","","0","","","","","","","0","","","","806",
"181","관광펜션업","03_11_02_P","4331000","CDFI3261092019000001","2019-02-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 상남면 미산리 598-7","강원특별자치도 인제군 상남면 내린천로 2050-9","24666","합수모래관광펜션","2019-02-13 17:33:05","I","2023-06-13 00:00:00","","313692.601881569","486893.132818219","관광펜션업","","","1","","","","단독주택","0","0","0","0","HAPSUMORAE TOURIST PENSION","Tourist Pension","0","0","","0","0","","0","175.82","","0","","","","","","","0","","","","176",
"182","관광펜션업","03_11_02_P","4331000","CDFI3261092024000001","2024-07-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 인제읍 하추리 524-1","강원특별자치도 인제군 인제읍 내린천로 5420","24642","하추리 관광 언덕위 하얀집","2025-06-25 09:29:26","U","2025-06-27 02:40:00","","311306.3565448","501711.748960774","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","500000000","","","","0",
"183","관광펜션업","03_11_02_P","4331000","CDFI3261092024000002","2024-08-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 북면 용대리 868-15","강원특별자치도 인제군 북면 백담로 124-2","24606","백담스카이하우스","2024-08-12 16:07:34","I","2024-08-14 00:13:54","","318587.063589156","521855.545579883","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"184","관광펜션업","03_11_02_P","4341000","CDFI3261092005000001","2005-08-29","","02","휴업","02","휴업","","2019-04-04","2021-12-31","","","","219-832","강원특별자치도 고성군 토성면 용촌리 601-1","강원특별자치도 고성군 토성면 잼버리동로 511","","주성관광펜션","2021-01-23 11:36:09","I","2023-06-13 00:00:00","","336820.049138758","527182.508125494","관광펜션업","관광사업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"185","관광펜션업","03_11_02_P","4341000","CDFI3261092007000001","2007-01-09","","02","휴업","02","휴업","","2019-04-04","2021-12-31","","033-636-4773","","219-832","강원특별자치도 고성군 토성면 용촌리 601-4","강원특별자치도 고성군 토성면 잼버리동로 511","24766","제이에스관광펜션","2021-01-23 11:36:26","I","2023-06-13 00:00:00","","336847.223237238","527293.573937252","관광펜션업","관광사업","","0","","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"186","관광펜션업","03_11_02_P","4341000","CDFI3261092008000001","2008-11-19","","02","휴업","02","휴업","","","","","033-632-6363","","219-832","강원특별자치도 고성군 토성면 인흥리 632-1","강원특별자치도 고성군 토성면 풍곡1길 31","24766","파인로그펜션","2021-03-31 20:15:45","I","2023-06-13 00:00:00","","334426.047240457","526627.868791419","관광펜션업","관광사업","관리지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","721.35","","0","","","","","","","0","","","","721",
"187","관광펜션업","03_11_02_P","4341000","CDFI3261092015000001","2015-02-11","","02","휴업","02","휴업","","2015-11-11","2016-11-09","","033-632-5156","","219-823","강원특별자치도 고성군 죽왕면 문암진리 81-25","강원특별자치도 고성군 죽왕면 백도해변길 78","24752","밴쿠버콘도텔","2017-09-12 09:10:21","I","2023-06-13 00:00:00","","335102.636154902","534339.746668797","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"188","관광펜션업","03_11_02_P","4341000","CDFI3261092012000001","2012-07-17","","03","폐업","03","폐업","2016-04-27","","","","","","219-833","강원특별자치도 고성군 토성면 천진리 47","강원특별자치도 고성군 토성면 천진해변길 31","24764","바다의아침","2016-04-28 10:38:09","I","2023-06-13 00:00:00","","336410.889596508","529664.155610265","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","1200000000","","","","0",
"189","관광펜션업","03_11_02_P","4341000","CDFI3261092013000001","2013-11-07","","01","영업/정상","13","영업중","","","","","","","219-833","강원특별자치도 고성군 토성면 천진리 105","강원특별자치도 고성군 토성면 천진해변길 35-2","24764","스테이프레소","2025-01-13 19:22:18","U","2025-01-15 02:40:00","","336421.138531082","529710.0734349","관광펜션업","","일반상업지역","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","289.76","","0","","","","","","","0","","","","290",
"190","관광펜션업","03_11_02_P","4341000","CDFI3261092013000002","2013-12-19","","01","영업/정상","13","영업중","","","","","","","219-833","강원특별자치도 고성군 토성면 청간리","강원특별자치도 고성군 토성면 아야진해변길 19","24758","까사델아야","2025-01-13 18:03:52","U","2025-01-15 02:40:00","","336101.874670808","530625.559115809","관광펜션업","","주거지역","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","236.4","","0","","","","","","","100000000","","","","236",
"191","관광펜션업","03_11_02_P","4341000","CDFI3261092018000001","2018-02-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 아야진리 181-4","강원특별자치도 고성군 토성면 아야진북길 67-1","24756","아야진 펜션 어울다","2025-01-13 18:05:16","U","2025-01-15 02:40:00","","335834.698964391","531307.687804619","관광펜션업","","주거지역","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","227.86","","0","","","","","","","20000000","","","","228",
"192","관광펜션업","03_11_02_P","4341000","CDFI3261092018000002","2018-03-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 간성읍 동호리 308-3","강원특별자치도 고성군 간성읍 동호2길 29-15","24731","누볼라 풀빌라","2020-12-23 12:57:04","I","2023-06-13 00:00:00","","330078.012205289","544021.448321337","관광펜션업","","","1","","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","387.33","","0","","","","","","","1000000000","","","","387",
"193","관광펜션업","03_11_02_P","4341000","CDFI3261092019000001","2019-07-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 봉포리 167-4","강원특별자치도 고성군 토성면 봉포2길 12","24765","삼박한집","2025-01-13 18:06:23","U","2025-01-15 02:40:00","","336992.74238888","528751.757023303","관광펜션업","","주거지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","162.52","","0","","","","","","","200000000","","","","163",
"194","관광펜션업","03_11_02_P","4341000","CDFI3261092021000001","2021-09-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 죽왕면 문암진리 364-23","강원특별자치도 고성군 죽왕면 문암항1길 21","24752","더솔펜션","2025-01-13 18:07:47","U","2025-01-15 02:40:00","","334903.978494174","534353.027801744","관광펜션업","","","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","300.16","","0","","","","","","","0","","","","300",
"195","관광펜션업","03_11_02_P","4341000","CDFI3261092022000001","2022-05-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 아야진리 206-3","강원특별자치도 고성군 토성면 아야진북길 12-8","24756","리트리트숨","2022-08-11 09:12:59","I","2023-06-13 00:00:00","","335548.206399307","531284.563297712","관광펜션업","","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","258.43","","0","","","","","","","50000000","","","","258",
"196","관광펜션업","03_11_02_P","4341000","CDFI3261092023000001","2023-02-14","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 성대리 215-20","강원특별자치도 고성군 토성면 동루골1길 5-39","24762","스테이 앤 다이닝 산","2025-01-13 18:08:40","U","2025-01-15 02:40:00","","332243.186813593","528995.932098173","관광펜션업","","","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","398.42","","0","","","","","","","0","","","","398",
"197","관광펜션업","03_11_02_P","4341000","CDFI3261092024000005","2024-09-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 봉포리 292-4","강원특별자치도 고성군 토성면 토성로 111-5","24764","스테이토성당","2024-09-26 21:11:58","I","2024-09-28 00:12:44","","336577.808944866","529176.168260427","관광펜션업","","준주거지역","1","","","","","1","0","0","0","","","0","0","","0","0","","0","189","","0","","","","","","","0","","","","189",
"198","관광펜션업","03_11_02_P","4341000","CDFI3261092024000001","2024-07-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 청간리 1-41","강원특별자치도 고성군 토성면 아야진해변길 35","24758","하버빌 펜션","2024-07-12 13:52:01","I","2024-07-14 00:13:48","","336162.199591133","530750.860930732","관광펜션업","","주거지역","4","기타","","","단독주택","4","0","0","0","","","0","0","","0","0","","0","386.67","","0","","","","","","","0","","","","387",
"199","관광펜션업","03_11_02_P","4341000","CDFI3261092024000002","2024-07-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 청간리 1-42","강원특별자치도 고성군 토성면 아야진해변길 33","24758","소노하임 펜션","2024-07-12 13:52:22","I","2024-07-14 00:13:48","","336157.562540857","530735.72342979","관광펜션업","","주거지역","4","기타","","","단독주택","4","0","0","0","","","0","0","","0","0","","0","397.18","","0","","","","","","","0","","","","397",
"200","관광펜션업","03_11_02_P","4341000","CDFI3261092024000003","2024-07-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 청간리 1-43","강원특별자치도 고성군 토성면 아야진해변길 31","24758","비놀리안 펜션","2024-07-12 13:52:49","I","2024-07-14 00:13:48","","336150.795524521","530722.847465228","관광펜션업","","주거지역","4","기타","","","단독주택","4","0","0","0","","","0","0","","0","0","","0","397.18","","0","","","","","","","0","","","","397",
"201","관광펜션업","03_11_02_P","4341000","CDFI3261092024000004","2024-08-01","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 죽왕면 문암진리 186-15","강원특별자치도 고성군 죽왕면 교암2길 40","24752","크로톤풀빌라","2024-08-01 18:16:25","I","2024-08-03 00:13:31","","335299.773293465","533431.891602383","관광펜션업","","","4","기타","","","단독주택","4","0","0","0","","","0","0","","0","0","","0","448.64","","0","","","","","","","0","","","","449",
"202","관광펜션업","03_11_02_P","4341000","CDFI3261092024000007","2024-12-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 간성읍 어천리 67-3","강원특별자치도 고성군 간성읍 꽃내마루길 54-1","24740","고성펜션캠핑장","2025-08-20 11:12:41","U","2025-08-22 02:40:00","","","","관광펜션업","","관리지역","1","기타","","","단독주택","1","1","0","0","","","0","0","","0","0","","0","158.36","","0","","","","","","","0","","","","158",
"203","관광펜션업","03_11_02_P","4341000","CDFI3261092024000006","2024-12-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 죽왕면 가진리 280","강원특별자치도 고성군 죽왕면 가향길 20-4","24744","(주)에이프레임","2024-12-10 18:15:04","I","2024-12-12 00:11:51","","331410.573991872","542482.980105708","관광펜션업","","","4","","","","숙박시설","4","0","0","0","","","0","0","","0","0","","0","2503.14","","0","","","","","","","2000000000","","","","2503",
"204","관광펜션업","03_11_02_P","4351000","CDFI3261092006000001","2006-04-17","","03","폐업","03","폐업","2018-06-12","","","","033-672-6072","","215-823","강원특별자치도 양양군 손양면 도화리 183-12","","","관광펜션포에버 1","2019-01-08 13:17:34","I","2023-06-13 00:00:00","","346646.054150603","508883.669748712","관광펜션업","관광사업","관리지역","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","752.76","","0","","","","","","","0","","","","753",
"205","관광펜션업","03_11_02_P","4351000","CDFI3261092006000002","2006-04-17","","03","폐업","03","폐업","2015-01-08","","","","033-672-6072","","215-823","강원특별자치도 양양군 손양면 도화리 183-4","","","관광펜션포에버 2","2015-01-08 13:00:24","I","2023-06-13 00:00:00","","346609.815538207","508845.374093107","관광펜션업","관광사업","관리지역","3","","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","804.18","","0","","","","","","","5","","","","804",
"206","관광펜션업","03_11_02_P","4351000","CDFI3261092010000003","2010-09-07","","03","폐업","03","폐업","2016-01-08","","","","033-671-1259","","215-815","강원특별자치도 양양군 서면 내현리 30-15","강원특별자치도 양양군 서면 남대천로 917-10","25038","로데스","2016-01-08 17:16:51","I","2023-06-13 00:00:00","","342132.476953573","502829.896397416","관광펜션업","","","2","","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","1500000000","","","","0",
"207","관광펜션업","03_11_02_P","4351000","CDFI3261092011000002","2011-08-22","","03","폐업","03","폐업","2015-04-27","","","","","","215-815","강원특별자치도 양양군 서면 내현리 30-16","","","라벤더코지","2015-12-29 16:56:45","I","2023-06-13 00:00:00","","","","관광펜션업","","","2","","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","1500000000","","","","0",
"208","관광펜션업","03_11_02_P","4351000","CDFI3261092023000001","2023-05-12","","03","폐업","03","폐업","2025-01-01","","","","","","","강원특별자치도 양양군 현남면 임호정리 71","강원특별자치도 양양군 현남면 임호정길 110-40","25058","해담은","2025-01-10 09:33:22","U","2025-01-12 02:40:00","","357383.725386496","492174.842164276","관광펜션업","","","2","","","","","0","0","0","0","","","0","0","","0","0","","0","135.5","","0","","","","","","","0","","","","136",
"209","관광펜션업","03_11_02_P","4351000","CDFI3261092007000001","2007-07-19","","01","영업/정상","13","영업중","","","","","033-673-9111","","","강원특별자치도 양양군 현북면 중광정리 121-4","강원특별자치도 양양군 현북면 동해대로 1579-25","25046","지오 파인트리","2023-05-16 12:18:56","I","2023-06-13 00:00:00","","350105.736650595","504028.395209546","관광펜션업","관광사업","관리지역","3","기타","","","숙박시설","3","0","0","0","","","0","0","","0","0","","0","245.12","","0","","","","","","","0","","","","245",
"210","관광펜션업","03_11_02_P","4351000","CDFI3261092008000001","2008-04-29","","01","영업/정상","13","영업중","","","","","033-673-1442","","","강원특별자치도 양양군 현북면 중광정리 121-4","강원특별자치도 양양군 현북면 동해대로 1579-25","25046","바다에서 떠오르는 해(별관)","2019-07-21 14:27:28","I","2023-06-13 00:00:00","","350105.736650595","504028.395209546","관광펜션업","","","3","","","","","3","0","0","0","","","0","0","","0","0","","0","602.97","","0","","","","","","","0","","","","603",
"211","관광펜션업","03_11_02_P","4351000","CDFI3261092010000002","2010-08-10","","01","영업/정상","13","영업중","","","","","033-672-7090","","","강원특별자치도 양양군 현북면 하광정리 638-5","강원특별자치도 양양군 현북면 하조대2길 48-9","25047","골든베이","2021-12-29 09:44:45","I","2023-06-13 00:00:00","","351407.236993843","503444.898673725","관광펜션업","","","3","기타","","","숙박시설","3","1","0","0","","","0","0","","0","0","","0","2935.12","","0","","","","","","","0","","","","2935",
"212","관광펜션업","03_11_02_P","4351000","CDFI3261092011000001","2011-05-27","","01","영업/정상","13","영업중","","","","","033-671-8383","","","강원특별자치도 양양군 강현면 회룡리 347","","25005","우드힐","2019-07-21 14:30:30","I","2023-06-13 00:00:00","","337556.101419671","515555.56457894","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","570000000","","","","0",
"213","관광펜션업","03_11_02_P","4351000","CDFI3261092011000003","2011-09-16","","01","영업/정상","13","영업중","","","","","033-673-1253","","","강원특별자치도 양양군 서면 내현리 30-14","강원특별자치도 양양군 서면 남대천로 917-12","25038","지중해 풀빌라","2019-07-21 14:22:42","I","2023-06-13 00:00:00","","342145.197101705","502862.654936903","관광펜션업","","","2","","","","숙박시설","2","1","0","0","","","0","0","","0","0","","0","2224","","0","","","","","","","1500000000","","","","2224",
"214","관광펜션업","03_11_02_P","4351000","CDFI3261092012000001","2012-04-04","","01","영업/정상","13","영업중","","","","","033-671-8494","","215-851","강원특별자치도 양양군 강현면 하복리 491","강원특별자치도 양양군 강현면 복골길 126-1","25005","리틀포레스트","2021-12-27 16:19:28","I","2023-06-13 00:00:00","","338072.225224216","516996.619099845","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"215","관광펜션업","03_11_02_P","4351000","CDFI3261092013000001","2013-05-28","","01","영업/정상","13","영업중","","","","","0336722525","","215-853","강원특별자치도 양양군 강현면 물갑리 254-5","강원특별자치도 양양군 강현면 진미로 510-36","25006","몬띠","2023-09-21 13:21:49","U","2023-09-23 02:40:00","","337664.851791743","514076.474042471","관광펜션업","","관리지역","3","기타","","","근린생활시설","3","1","0","0","","","0","0","","0","0","","0","467.03","","0","","","","","","","0","","","","467",
"216","관광펜션업","03_11_02_P","4351000","CDFI3261092017000001","2017-04-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 손양면 수산리 6","강원특별자치도 양양군 손양면 문화마을길 6","25042","요트랑","2017-04-17 14:32:19","I","2023-06-13 00:00:00","","346712.043512932","509250.670709308","관광펜션업","","","3","","","","","3","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","3000000000","","","","0",
"217","관광펜션업","03_11_02_P","4351000","CDFI3261092018000001","2018-01-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 거마리 356","강원특별자치도 양양군 양양읍 거마천로 350-57","25011","스테이비욘드","2018-01-16 09:44:31","I","2023-06-13 00:00:00","","339412.26127306","511376.667561615","관광펜션업","","관리지역","1","주택가주변","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","229.86","","0","","","","","","","0","","","","230",
"218","관광펜션업","03_11_02_P","4351000","CDFI3261092019000001","2019-11-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 손양면 동호리 1-20","강원특별자치도 양양군 손양면 선사유적로 316-54","25042","트리플펜션&글램핑","2019-11-27 13:49:58","I","2023-06-13 00:00:00","","347857.247283214","507106.429427126","관광펜션업","","보전녹지지역","2","기타","","","숙박시설","2","0","0","0","Triple Pension&Glamping","Tourism Pension","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"219","관광펜션업","03_11_02_P","4351000","CDFI3261092020000001","2020-01-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 죽리 216-1","강원특별자치도 양양군 현남면 북죽로 233","25054","아름다운 펜션","2020-01-10 13:29:52","I","2023-06-13 00:00:00","","353586.667179212","497937.346695302","관광펜션업","","자연녹지지역","2","","","한화손해보험","단독주택","2","0","0","0","BEAUTIFUL HOUSE","Tourism Pension","0","0","","0","0","","0","194.23","","0","","","","","","","400000000","","","","194",
"220","관광펜션업","03_11_02_P","4351000","CDFI3261092020000002","2020-07-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현북면 하광정리 596-7","강원특별자치도 양양군 현북면 하조대해안길 77","25047","탄비치","2020-07-31 10:40:34","I","2023-06-13 00:00:00","","351007.283109134","503892.599699486","관광펜션업","","관리지역","3","기타","","","","3","0","0","0","TANN BEACH","TOURISM PENSION","0","0","","0","0","","0","704.11","","0","","","","","","","0","","","","704",
"221","관광펜션업","03_11_02_P","4351000","CDFI3261092022000001","2022-02-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 손양면 상왕도리 742","강원특별자치도 양양군 손양면 남대천로 251-117","25044","발렌타인","2022-02-11 17:42:41","I","2023-06-13 00:00:00","","341694.24159211","506007.751957309","관광펜션업","","관리지역","2","주택가주변","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","167","","0","","","","","","","100000000","","","","167",
"222","관광펜션업","03_11_02_P","4351000","CDFI3261092022000002","2022-06-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 임호정리 71-7","강원특별자치도 양양군 현남면 임호정길 110-38","25058","스테이다정","2022-06-27 09:06:50","I","2023-06-13 00:00:00","","357386.275758647","492198.441181757","관광펜션업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","109.41","","0","","","","","","","0","","","","109",
