"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"221","동물판매업","02_03_07_P","4231000","423000004520150002","2015-10-20","","03","폐업","0002","폐업","","","","","033-636-9117","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 밤골*길 ** (교동)","24863","퍼피 하우스","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","337446.582988719","523057.518593113","동물판매업","동물판매업(일반)","000","0",
"222","동물판매업","02_03_07_P","4231000","423000004520170002","2017-10-16","","03","폐업","0002","폐업","2018-06-19","","","","070-8704-0821","0","","강원특별자치도 속초시 금호동 ***-**","강원특별자치도 속초시 미시령로 **** (금호동)","24841","베베","2022-04-28 18:06:00","I","2023-06-13 00:00:00","","338442.772248947","524053.749553244","동물판매업","동물판매업(일반)","000","0",
"223","동물판매업","02_03_07_P","4231000","423100004520250001","2025-06-05","","03","폐업","0002","폐업","2025-07-04","","","","","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 중앙로 **, *층 (교동)","24835","PUPPY HILL'S","2025-07-09 17:23:47","U","2025-07-12 02:40:00","","338576.767093633","523205.605970208","동물판매업","동물판매업(일반)","000","0",
"224","동물판매업","02_03_07_P","4241000","424000004520180007","2018-09-20","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 삼척시 남양동 ***-* 행복한 강아지","강원특별자치도 삼척시 오십천로 ***-*, 대선전기㈜ (남양동)","25920","행복한 강아지","2022-04-28 18:08:40","I","2023-06-13 00:00:00","","391667.434849598","439717.343609009","동물판매업","동물판매업(일반)","000","0",
"225","동물판매업","02_03_07_P","4241000","424000004520110003","2011-04-18","","03","폐업","0002","폐업","2011-09-20","","","","572-4524","","","강원특별자치도 삼척시 남양동 **-*","","","강아지클럽","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","391755.907725992","440257.568649145","동물판매업","동물판매업(일반)","000","0",
"226","동물판매업","02_03_07_P","4241000","424000004520120001","2012-08-31","","03","폐업","0002","폐업","2017-03-17","","","","033-535-0237","","","강원특별자치도 삼척시 당저동 **-*","강원특별자치도 삼척시 중앙로 *** (당저동)","","홈플러스 수족관","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","391815.78579528","440452.323948572","동물판매업","동물판매업(일반)","000","0",
"227","동물판매업","02_03_07_P","4241000","424000004520110001","2011-04-11","","04","취소/말소/만료/정지/중지","0004","말소","","","","","574-0830","0","","강원특별자치도 삼척시 당저동 **-*","강원특별자치도 삼척시 교동로 **-** (당저동)","","핑크펫","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","391443.599854949","440494.403663793","동물판매업","동물판매업(일반)","000","0",
"228","동물판매업","02_03_07_P","4241000","424000004520110002","2011-04-11","","04","취소/말소/만료/정지/중지","0004","말소","","","","","573-3434","0","","강원특별자치도 삼척시 남양동 ***-* 대선전기㈜","강원특별자치도 삼척시 오십천로 ***-*, 대선전기㈜ *층 (남양동)","25920","행복한강아지","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","391667.434849598","439717.343609009","동물판매업","동물판매업(일반)","000","0",
"229","동물판매업","02_03_07_P","4241000","424000004520120002","2012-10-19","","04","취소/말소/만료/정지/중지","0004","말소","","","","","575-2879","0","","강원특별자치도 삼척시 남양동 ** 세연상가아파트 ***호","강원특별자치도 삼척시 중앙시장*길 **-**, ***호 (남양동,세연상가아파트)","","예뻐질개","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","391737.92937716","439835.696641152","동물판매업","동물판매업(일반)","000","0",
"230","동물판매업","02_03_07_P","4241000","424000004520140001","2014-02-11","","04","취소/말소/만료/정지/중지","0004","말소","","","","","033-575-5352","0","","강원특별자치도 삼척시 남양동 **-**","강원특별자치도 삼척시 중앙시장길 **-** (남양동)","245-936","하얀강아지","2022-04-28 18:08:40","I","2023-06-13 00:00:00","","391760.303811655","439984.154028105","동물판매업","동물판매업(일반)","000","0",
"231","동물판매업","02_03_07_P","4251000","425100004520240001","2024-02-19","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 홍천군 홍천읍 연봉리 ***-*","강원특별자치도 홍천군 홍천읍 연봉중앙로 **-*","25146","Gentle 멍멍","2024-02-19 10:23:32","I","2024-02-21 00:16:02","","277383.458916762","464782.791347186","동물판매업","동물판매업(일반)","000","0",
"232","동물판매업","02_03_07_P","4251000","425000004520140001","2014-11-19","","03","폐업","0002","폐업","2020-01-15","","","","433-1420","0","","강원특별자치도 홍천군 홍천읍 연봉리 ***-** *층","강원특별자치도 홍천군 홍천읍 연봉로*길 **","25147","Novel Pet 노벨펫","2022-04-28 18:08:52","I","2023-06-13 00:00:00","","277513.338220138","464780.248183132","동물판매업","동물판매업(일반)","000","0",
"233","동물판매업","02_03_07_P","4251000","425000004520160002","2016-08-25","","03","폐업","0002","폐업","2021-01-11","","","","","0","","","강원특별자치도 홍천군 홍천읍 홍천로 ***-*","25126","라온제나 독 하우스","2022-04-28 18:08:53","I","2023-06-13 00:00:00","","280182.098900132","467546.207163713","동물판매업","동물판매업(일반)","000","0",
"234","동물판매업","02_03_07_P","4261000","426000004520150001","2008-07-14","","01","영업/정상","0000","정상","","","","","033-344-5581","0","","강원특별자치도 횡성군 횡성읍 읍상리 ***-*","강원특별자치도 횡성군 횡성읍 문정로**번길 **, *층","25232","깡촌강쥐","2022-04-28 18:08:54","I","2023-06-13 00:00:00","","287420.341458757","443529.114097173","동물판매업","동물판매업(일반)","000","0",
"235","동물판매업","02_03_07_P","4261000","426000004520170001","2017-03-15","","01","영업/정상","0000","정상","","","","","","0","","","강원특별자치도 횡성군 횡성읍 태기로개전*길 **-**","25212","골든티스","2022-04-28 18:08:54","I","2023-06-13 00:00:00","","289914.381129425","445906.690392855","동물판매업","동물판매업(일반)","000","0",
"236","동물판매업","02_03_07_P","4271000","427000004520090001","2009-06-16","","03","폐업","0002","폐업","2011-03-21","","","","","","","강원특별자치도 영월군 영월읍 영흥리 ***-*","","","퍼피클럽","2022-04-28 18:08:43","I","2023-06-13 00:00:00","","","","동물판매업","동물판매업(일반)","000","0",
"237","동물판매업","02_03_07_P","4271000","427000004520110001","2011-03-22","","03","폐업","0002","폐업","2020-05-11","","","","375-0048","0","","강원특별자치도 영월군 영월읍 영흥리 ***-*","","","퍼피클럽","2022-06-29 12:12:42","I","2023-06-13 00:00:00","","","","동물판매업","동물판매업(일반)","000","0",
"238","동물판매업","02_03_07_P","4271000","427000004520150001","2015-01-27","","03","폐업","0002","폐업","2018-11-27","","","","070-4247-1552","0","","","강원특별자치도 영월군 영월읍 중앙로 **-*","26228","개팔자상팔자","2022-04-28 18:08:43","I","2023-06-13 00:00:00","","330743.329873227","410124.620021989","동물판매업","동물판매업(일반)","000","0",
"239","동물판매업","02_03_07_P","4281000","428000004520180003","2018-07-11","","01","영업/정상","0000","정상","","","","","0333338301","0","","강원특별자치도 평창군 진부면 하진부리 **-*","강원특별자치도 평창군 진부면 진부중앙로 **","25332","도그파파안","2022-04-28 18:08:51","I","2023-06-13 00:00:00","","337636.005371218","460740.137915153","동물판매업","동물판매업(일반)","000","0",
"240","동물판매업","02_03_07_P","4281000","428000004520210004","2021-10-27","","01","영업/정상","0000","정상","","","","","033-335-0004","0","","강원특별자치도 평창군 평창읍 종부리 **-**","강원특별자치도 평창군 평창읍 종부*길 ***-**","25377","(주)더조은펫타운","2022-10-04 15:22:29","I","2023-06-13 00:00:00","","325193.138385256","428272.676180813","동물판매업","동물판매업(일반)","000","0",
"241","동물판매업","02_03_07_P","4281000","428000004520220001","2022-07-27","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 평창군 방림면 계촌리 ****","강원특별자치도 평창군 방림면 고원로 ***-**, *층","25364","No.1 POM","2022-07-27 10:54:56","I","2023-06-13 00:00:00","","316803.710333198","439357.201658068","동물판매업","동물판매업(일반)","000","0",
"242","동물판매업","02_03_07_P","4281000","428000004520100001","2010-07-14","","03","폐업","0002","폐업","2014-12-09","","","","033-335-5559","0","","강원특별자치도 평창군 진부면 하진부리 ***","강원특별자치도 평창군 진부면 청송로 **","25325","바둑이마을","2022-04-28 18:08:51","I","2023-06-13 00:00:00","","337035.745721312","460506.384611187","동물판매업","동물판매업(일반)","000","0",
"243","동물판매업","02_03_07_P","4281000","428000004520180001","2018-03-05","","03","폐업","0002","폐업","2018-03-28","","","","","0","","강원특별자치도 평창군 봉평면 면온리 ***-*","강원특별자치도 평창군 봉평면 직동길 ***-**","25309","시몬스토리","2022-04-28 18:08:51","I","2023-06-13 00:00:00","","319670.119370846","450589.452014925","동물판매업","동물판매업(일반)","000","0",
"244","동물판매업","02_03_07_P","4281000","428000004520180005","2018-10-16","","03","폐업","0002","폐업","2024-05-14","","","","","0","","강원특별자치도 평창군 대화면 하안미리 산 ***","강원특별자치도 평창군 대화면 가평로 ***-**","25363","검단켄빌","2024-05-14 10:05:02","U","2024-05-16 02:40:00","","333007.467191296","438358.127968885","동물판매업","동물판매업(일반)","000","0",
"245","동물판매업","02_03_07_P","4281000","428000004520210001","2021-03-11","","04","취소/말소/만료/정지/중지","0004","말소","2022-10-07","","","","033-335-0004","0","","강원특별자치도 평창군 평창읍 종부리 ***-***","강원특별자치도 평창군 평창읍 제방길 **","25377","(주)삼양꼼빠농","2022-12-15 16:38:24","I","2023-06-13 00:00:00","","322840.186800373","429959.633343375","동물판매업","동물판매업(일반)","L00","0",
"246","동물판매업","02_03_07_P","4291000","429000004520160001","2016-11-26","","02","휴업","0001","휴업","","2024-01-01","2028-12-31","","","0","","강원특별자치도 정선군 신동읍 예미리 ***-*","강원특별자치도 정선군 신동읍 유문동길 **-**","26138","NJKENNEL","2025-01-13 11:27:54","U","2025-01-15 02:40:00","","344615.339191397","414590.65210154","동물판매업","동물판매업(일반)","000","0",
"247","동물판매업","02_03_07_P","4291000","429000004520190001","2019-10-01","","03","폐업","0002","폐업","2023-04-21","","","","","0","","강원특별자치도 정선군 남면 무릉리 ***-*","강원특별자치도 정선군 남면 지장천로 **","26147","태영켄넬","2023-04-21 13:39:18","I","2023-06-13 00:00:00","","357594.591445518","417256.109778152","동물판매업","동물판매업(일반)","000","0",
"248","동물판매업","02_03_07_P","4301000","430100004520240001","2024-07-16","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 철원군 서면 와수리 ****-**","강원특별자치도 철원군 서면 와수로***번길 **","24059","똥강아지","2024-07-16 16:51:54","I","2024-07-18 00:13:45","","238230.854022579","526319.259403428","동물판매업","동물판매업(일반)","000","0",
"249","동물판매업","02_03_07_P","4301000","430000004520150001","2015-09-18","","03","폐업","0002","폐업","2021-08-06","","","","","0","","","강원특별자치도 철원군 동송읍 이평*로 ** (굿모닝마트 내)","24017","애견11번가","2022-04-28 18:08:48","I","2023-06-13 00:00:00","","219276.113407794","522598.469112606","동물판매업","동물판매업(일반)","000","0",
"250","동물판매업","02_03_07_P","4301000","430000004520160001","2016-04-05","","03","폐업","0002","폐업","2023-01-31","2022-02-01","2023-01-31","","","0","","","강원특별자치도 철원군 동송읍 이평로 ** (고려왕족발)","24013","카페독스","2022-12-30 15:31:37","I","2023-06-13 00:00:00","","218680.330901092","522862.007013378","동물판매업","동물판매업(일반)","000","0",
"251","동물판매업","02_03_07_P","4311000","431100004520240001","2024-05-17","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 화천군 간동면 간척리 ***-*","강원특별자치도 화천군 간동면 간척리길 ***","24139","Elim dog(엘림독)","2024-05-17 13:40:13","I","2024-05-19 00:14:36","","272654.423363958","503308.197857843","동물판매업","동물판매업(일반)","000","0",
"252","동물판매업","02_03_07_P","4321000","432000004520190002","2019-03-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 양구군 양구읍 정림리 *-*","강원특별자치도 양구군 양구읍 양구새싹로 **, *동 *층 *호","24542","개팔자 상팔자","2022-04-28 18:08:41","I","2023-06-13 00:00:00","","286580.564870003","511484.710942989","동물판매업","동물판매업(일반)","F00","0",
"253","동물판매업","02_03_07_P","4331000","433000004520110001","2011-07-13","","03","폐업","0002","폐업","2017-02-13","","","","033-463-7455","","","강원특별자치도 인제군 인제읍 상동리 ***-*","","","꾸러기애견샵","2022-04-28 18:07:06","I","2023-06-13 00:00:00","","","","동물판매업","동물판매업(일반)","000","0",
"254","동물판매업","02_03_07_P","4331000","433000004520120001","2012-08-13","","03","폐업","0002","폐업","","","","","070-4157-1156","","","강원특별자치도 인제군 인제읍 상동리 ***-**","강원특별자치도 인제군 인제읍 인제로***번길 *","","낭만강아지","2022-04-28 18:07:06","I","2023-06-13 00:00:00","","302528.644840359","507882.781033991","동물판매업","동물판매업(일반)","000","0",
"255","동물판매업","02_03_07_P","4331000","433000004520170001","2017-05-19","","03","폐업","0002","폐업","2021-01-04","","","","033-463-7455","0","","강원특별자치도 인제군 인제읍 상동리 ***-*","강원특별자치도 인제군 인제읍 인제로 ***-*","24635","꾸러기 애견샵","2022-04-28 18:07:06","I","2023-06-13 00:00:00","","302946.302973274","508090.506234575","동물판매업","동물판매업(일반)","000","0",
"256","동물판매업","02_03_07_P","4331000","433100004520240001","2024-01-17","","03","폐업","0002","폐업","2024-07-04","","","","","0","","강원특별자치도 인제군 인제읍 남북리 ***-*","강원특별자치도 인제군 인제읍 비봉로**번길 **","24625","더 빛나개","2024-07-04 11:35:25","U","2024-07-06 02:40:00","","302327.815025481","507452.283212803","동물판매업","동물판매업(일반)","000","0",
"257","동물판매업","02_03_07_P","4341000","434000004520160001","2016-11-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 고성군 간성읍 신안리 ***-*","강원특별자치도 고성군 간성읍 간성로 **-*, *층","24735","이개누구개","2022-04-28 18:06:10","I","2023-06-13 00:00:00","","328391.769189646","542828.01853921","동물판매업","동물판매업(일반)","000","0",
"258","동물판매업","02_03_07_P","4351000","435000004520160003","2018-04-14","","01","영업/정상","0000","정상","","","","","033-672-2360","0","","강원특별자치도 양양군 강현면 물치리 **-* 속초애견미용학원","강원특별자치도 양양군 강현면 동해대로 ****, 속초애견미용학원","25000","People&Dog(피플앤독)","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","340971.105748606","518324.358259176","동물판매업","동물판매업(일반)","000","0",
"259","동물판매업","02_03_07_P","4351000","435000004520170001","2017-01-05","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 양양군 양양읍 남문리 *-**","강원특별자치도 양양군 양양읍 군청길 **","25021","행복한 강아지","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","342423.952166724","509501.029113191","동물판매업","동물판매업(일반)","000","0",
"260","동물판매업","02_03_07_P","4351000","435000004520180001","2018-03-28","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 양양군 강현면 강선리 *** 다동","강원특별자치도 양양군 강현면 강선중앙길 ***","25000","잘난돌스","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","339242.647066823","518322.052856895","동물판매업","동물판매업(일반)","000","0",
"261","동물판매업","02_03_07_P","4351000","435000004520180002","2018-04-14","","01","영업/정상","0000","정상","","","","","0336722360","0","","강원특별자치도 양양군 강현면 물치리 **-* 속초애견미용학원","강원특별자치도 양양군 강현면 동해대로 ****, 속초애견미용학원","25000","피플앤독","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","340971.105748606","518324.358259176","동물판매업","동물판매업(일반)","000","0",
"262","동물판매업","02_03_07_P","4351000","435000004520180005","2018-10-17","","01","영업/정상","0000","정상","","","","","0336720045","0","","강원특별자치도 양양군 양양읍 남문리 ***-*","강원특별자치도 양양군 양양읍 남문로 *, 부남빌딩 *층","25030","바람난 강아지","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","342212.534313047","509055.558973827","동물판매업","동물판매업(일반)","000","0",
"263","동물판매업","02_03_07_P","4351000","435000004520220001","2022-09-29","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 양양군 양양읍 성내리 ***-*","강원특별자치도 양양군 양양읍 한고개길 **","25060","멍레스트","2022-09-29 16:28:28","I","2023-06-13 00:00:00","","341605.856728704","509841.853974337","동물판매업","동물판매업(일반)","000","0",
"264","동물판매업","02_03_07_P","4351000","435100004520240001","2024-11-04","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 양양군 양양읍 남문리 **-*","강원특별자치도 양양군 양양읍 남문*길 **-*","25030","보람그루밍","2024-11-06 14:26:07","U","2024-11-08 02:40:00","","342337.443370825","509221.783498457","동물판매업","동물판매업(일반)","000","0",
"265","동물판매업","02_03_07_P","4351000","435000004520130001","2013-01-16","","03","폐업","0002","폐업","","","","","","0","","강원특별자치도 양양군 양양읍 남문리 ***-*","","","멍멍아놀자","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","","","동물판매업","동물판매업(일반)","000","0",
"266","동물판매업","02_03_07_P","4351000","435000004520160002","2016-01-11","","03","폐업","0002","폐업","2019-01-22","","","","0336730916","0","","강원특별자치도 양양군 서면 서림리 ***-*","강원특별자치도 양양군 서면 구룡령로 ****","25040","골짜구니 농장","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","333147.742633731","496774.570063244","동물판매업","동물판매업(일반)","000","0",
"267","동물판매업","02_03_07_P","4351000","435000004520100001","2010-11-01","","04","취소/말소/만료/정지/중지","0004","말소","","","","","0336720045","0","","강원특별자치도 양양군 양양읍 남문리 **-*","","","바람난 강아지","2022-04-28 18:08:42","I","2023-06-13 00:00:00","","342346.970326281","509295.595253657","동물판매업","동물판매업(일반)","000","0",
