"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"168","영화상영관","03_13_02_P","4301000","CDFF4220002016000001","2016-10-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 갈말읍 신철원리 646 철원문화원","강원특별자치도 철원군 갈말읍 삼부연로 42, 철원문화원","24050","철원작은영화관 뚜루 2관","2023-12-20 09:45:05","U","2023-12-23 02:40:00","","227352.303859811","515864.134160784","영화상영관","","3","기타","","0","2","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20161028","근린상업지역",
"169","영화상영관","03_13_02_P","4301000","CDFF4220002016000002","2016-10-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 갈말읍 신철원리 646 철원문화원","강원특별자치도 철원군 갈말읍 삼부연로 42, 철원문화원","24050","철원작은영화관 뚜루 1관","2023-12-20 09:46:04","U","2023-12-23 02:40:00","","227352.303859811","515864.134160784","영화상영관","","3","기타","","0","2","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20161028","준주거지역",
"170","영화상영관","03_13_02_P","4301000","CDFF4220002018000001","2016-10-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 갈말읍 신철원리 646 철원문화원","강원특별자치도 철원군 갈말읍 삼부연로 42, 철원문화원","24050","철원 작은영화관 삼부연","2023-12-20 09:35:14","U","2023-12-23 02:40:00","","227352.303859811","515864.134160784","영화상영관","","3","기타","","0","3","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20161028","일반주거지역",
"171","영화상영관","03_13_02_P","4301000","CDFF4220002024000001","2024-02-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 서면 와수리 1160-3 철원 복합커뮤니티센터","강원특별자치도 철원군 서면 와수로166번길 16, 철원 복합커뮤니티센터","24058","작은영화관 달빛 4관","2024-02-15 15:58:05","I","2024-02-17 00:15:53","","238409.169995676","526178.962383943","영화상영관","","5","기타","","0","4","1","문화시설","1.26","0","0","0","","","","","","","","","","","","0","","","영화관","","20240215","일반주거지역",
"172","영화상영관","03_13_02_P","4301000","CDFF4220002024000002","2024-02-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 서면 와수리 1160-3 철원 복합커뮤니티센터","강원특별자치도 철원군 서면 와수로166번길 16, 철원 복합커뮤니티센터","24058","작은영화관 달빛 5관","2024-02-15 16:03:25","I","2024-02-17 00:15:53","","238409.169995676","526178.962383943","영화상영관","","5","기타","","0","4","1","문화시설","1.35","0","0","0","","","","","","","","","","","","0","","","영화관","","20240215","일반주거지역",
"173","영화상영관","03_13_02_P","4311000","CDFF4220002014000001","2016-07-06","","01","영업/정상","13","영업중","","","","","033-441-7057","","","강원특별자치도 화천군 상서면 산양리 737 DMZ시네마, 다목적체육관","강원특별자치도 화천군 상서면 영서로 7739, DMZ시네마, 다목적체육관","24101","화천읍관(산천어시네마)","2022-12-30 09:11:00","I","2023-06-13 00:00:00","","257959.610725563","523204.650540149","영화상영관","","2","학교정화(상대)","","0","2","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160706","일반주거지역",
"174","영화상영관","03_13_02_P","4311000","CDFF4220002015000001","2016-07-06","","01","영업/정상","13","영업중","","","","","033-441-7057","","","강원특별자치도 화천군 상서면 산양리 737 DMZ시네마, 다목적체육관","강원특별자치도 화천군 상서면 영서로 7739, DMZ시네마, 다목적체육관","24101","사내면관(토마토시네마)","2022-12-30 09:11:00","I","2023-06-13 00:00:00","","257959.610725563","523204.650540149","영화상영관","","1","기타","","0","1","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160706","",
"175","영화상영관","03_13_02_P","4311000","CDFF4220002016000001","2016-07-06","","01","영업/정상","13","영업중","","","","","033-441-7057","","","강원특별자치도 화천군 상서면 산양리 737 DMZ시네마, 다목적체육관","강원특별자치도 화천군 상서면 영서로 7739, DMZ시네마, 다목적체육관","24101","상서면관(DMZ시네마)","2022-12-30 09:11:00","I","2023-06-13 00:00:00","","257959.610725563","523204.650540149","영화상영관","","2","기타","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160706","일반상업지역",
"176","영화상영관","03_13_02_P","4321000","CDFF4220002022000001","2022-02-28","","01","영업/정상","13","영업중","","","","","033-482-9612","","","강원특별자치도 양구군 양구읍 상리 353-1 정중앙시네마","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 정중앙시네마 2층","24521","정중앙시네마 2관","2022-08-31 23:20:48","I","2023-06-13 00:00:00","","286317.903828184","512226.10134415","영화상영관","","3","","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220228","",
"177","영화상영관","03_13_02_P","4321000","CDFF4220002022000002","2022-02-28","","01","영업/정상","13","영업중","","","","","033-482-9612","","","강원특별자치도 양구군 양구읍 상리 353-1 정중앙시네마","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 정중앙시네마 2층","24521","정중앙시네마 1관","2022-08-31 23:19:27","I","2023-06-13 00:00:00","","286317.903828184","512226.10134415","영화상영관","","3","","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220228","",
"178","영화상영관","03_13_02_P","4321000","CDFF4220002018000001","2018-01-26","","04","취소/말소/만료/정지/중지","35","직권말소","2022-08-31","","","","033-482-9175","","","강원특별자치도 양구군 양구읍 상리 353-1","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 양구문예회관(작은영화관)2층","24521","정중앙시네마 1관","2024-08-19 09:26:42","U","2024-08-21 02:40:00","","286317.903828184","512226.10134415","영화상영관","","3","","","0","2","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20180126","",
"179","영화상영관","03_13_02_P","4321000","CDFF4220002018000002","2018-01-26","","04","취소/말소/만료/정지/중지","35","직권말소","2024-08-31","","","","033-482-9175","","","강원특별자치도 양구군 양구읍 상리 353-1","강원특별자치도 양구군 양구읍 비봉로73번길 52-1, 양구문예회관(작은영화관)2층","24521","정중앙시네마 2관","2024-08-19 09:27:01","U","2024-08-21 02:40:00","","286317.903828184","512226.10134415","영화상영관","","3","","","0","2","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20180126","",
"180","영화상영관","03_13_02_P","4331000","CDFF4220001980000001","1980-01-01","","03","폐업","03","폐업","","","","","","","252-806","강원특별자치도 인제군 인제읍 상동리 349","강원특별자치도 인제군 인제읍 인제로 185","24631","인제문화관","2018-08-10 14:43:32","I","2023-06-13 00:00:00","","","","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19800101","",
"181","영화상영관","03_13_02_P","4331000","CDFF4220002018000001","2018-09-18","","01","영업/정상","13","영업중","","","","","033-460-8952","","","강원특별자치도 인제군 인제읍 남북리 388 하늘내린센터","강원특별자치도 인제군 인제읍 비봉로44번길 100, 하늘내린센터","24624","하늘관","2023-12-01 15:33:59","U","2023-12-03 02:40:00","","302196.86161156","507078.279113904","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20180918","",
"182","영화상영관","03_13_02_P","4331000","CDFF4220002018000002","2018-09-18","","01","영업/정상","13","영업중","","","","","033-460-8952","","","강원특별자치도 인제군 인제읍 남북리 388 하늘내린센터","강원특별자치도 인제군 인제읍 비봉로44번길 100, 하늘내린센터","24624","내린관","2023-12-01 15:51:11","U","2023-12-03 02:40:00","","302196.86161156","507078.279113904","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20180918","",
"183","영화상영관","03_13_02_P","4331000","CDFF4220002022000001","2022-01-24","","01","영업/정상","13","영업중","","","","","033-460-8952","","","강원특별자치도 인제군 북면 원통리 459-4","강원특별자치도 인제군 북면 금강로11번길 19, 2층","24621","원통영화관","2022-02-16 10:03:47","I","2023-06-13 00:00:00","","305746.21847538","513717.959714238","영화상영관","","3","주택가주변","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220124","주거지역",
"184","영화상영관","03_13_02_P","4331000","CDFF4220002023000001","2023-01-31","","01","영업/정상","13","영업중","","","","","033-460-8973","","","강원특별자치도 인제군 기린면 서리 3-1","강원특별자치도 인제군 기린면 대내로 34-18","24663","CGV기린","2023-01-31 09:48:11","I","2023-06-13 00:00:00","","315843.285693674","496630.228015927","영화상영관","","3","기타","","0","2","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20230131","관리지역",
"185","영화상영관","03_13_02_P","4341000","CDFF4220002002000001","2002-02-10","","01","영업/정상","13","영업중","","","","","033-681-4146","","","강원특별자치도 고성군 간성읍 하리 27-1","강원특별자치도 고성군 간성읍 간성로 71-7","24729","고성문화의 집","2018-08-28 18:14:10","I","2023-06-13 00:00:00","","328115.668960035","542759.329132853","영화상영관","영화상영관","3","","","0","3","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20020210","",
"186","영화상영관","03_13_02_P","4341000","CDFF4220002021000001","2021-12-17","","01","영업/정상","13","영업중","","","","","033-680-4068","","","강원특별자치도 고성군 간성읍 신안리 146-3 달홀문화센터","강원특별자치도 고성군 간성읍 수성로 3, 달홀문화센터","24734","달홀영화관 1관","2022-01-04 19:37:08","I","2023-06-13 00:00:00","","328732.954577457","542805.047260639","영화상영관","","3","주택가주변","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20211217","일반상업지역",
"187","영화상영관","03_13_02_P","4341000","CDFF4220002022000001","2022-01-05","","01","영업/정상","13","영업중","","","","","033-680-4068","","","강원특별자치도 고성군 간성읍 신안리 146-3 달홀문화센터","강원특별자치도 고성군 간성읍 수성로 3, 달홀문화센터","24734","달홀영화관 2관","2022-01-06 13:29:06","I","2023-06-13 00:00:00","","328732.954577457","542805.047260639","영화상영관","","3","주택가주변","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20220105","일반상업지역",
"188","영화상영관","03_13_02_P","4351000","CDFF4220002019000001","2019-05-31","","01","영업/정상","13","영업중","","","","","033-673-7050","","","강원특별자치도 양양군 양양읍 남문리 210-36","강원특별자치도 양양군 양양읍 일출로 570, 3,4층","25030","양양작은영화관 1관","2021-01-05 08:59:24","I","2023-06-13 00:00:00","","342475.439522498","509199.918565099","영화상영관","","0","","","0","4","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20190531","",
"189","영화상영관","03_13_02_P","4351000","CDFF4220002019000002","2019-05-31","","01","영업/정상","13","영업중","","","","","033-673-7050","","","강원특별자치도 양양군 양양읍 남문리 210-36","강원특별자치도 양양군 양양읍 일출로 570, 3,4층","25030","양양작은영화관 2관","2021-01-05 08:57:56","I","2023-06-13 00:00:00","","342475.439522498","509199.918565099","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20190531","",
