"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"162","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032020000001","2020-08-28","","01","영업/정상","13","영업중","","","","","460-2025","","","강원특별자치도 인제군 서화면 천도리 822-2 천도리 복지회관","강원특별자치도 인제군 서화면 천도로81번길 5, 천도리 복지회관","24603","인제군 어울림 휴식공간(인제군청)","2020-08-28 16:15:09","I","2023-06-13 00:00:00","","305578.069856174","524758.412780054","복합유통게임제공업","유통관련업","2","기타","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","상업지역",
"163","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032003000001","2003-09-06","","04","취소/말소/만료/정지/중지","35","직권말소","2022-02-18","","","","461-9516","","252-822","강원특별자치도 인제군 북면 원통리 711-18","강원특별자치도 인제군 북면 원통로 171-2","","씨네파크비디오감상실","2022-03-01 14:04:27","I","2023-06-13 00:00:00","","305428.255558011","513979.933870283","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"164","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032005000001","2005-06-02","","04","취소/말소/만료/정지/중지","35","직권말소","2022-02-18","","","","","","252-806","강원특별자치도 인제군 인제읍 상동리 258-18","","","골뱅이멀티방","2022-03-01 14:04:27","I","2023-06-13 00:00:00","","","","복합유통게임제공업","유통관련업","3","기타","","182.03","0","3","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","근린상업지역",
"165","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032005000002","2005-12-20","","04","취소/말소/만료/정지/중지","35","직권말소","2022-02-18","","","","","","252-921","강원특별자치도 인제군 북면 원통리 7/5","","","바둑이게임랜드","2022-03-01 14:04:27","I","2023-06-13 00:00:00","","","","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"166","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032007000001","2007-11-28","","04","취소/말소/만료/정지/중지","35","직권말소","2022-02-18","","","","","","","강원특별자치도 인제군 기린면 현리 653-3","강원특별자치도 인제군 기린면 내린천로 4026","","삼보PC방","2022-03-01 14:04:27","I","2023-06-13 00:00:00","","315698.346394535","495594.009550948","복합유통게임제공업","유통관련업","0","","플레이스테이션3설치업소","132.4","0","0","","0","0","0","0","","","","","","","","","","","","0","플레이스테이션3설치업소","","","","","",
"167","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032010000001","2010-11-22","","04","취소/말소/만료/정지/중지","35","직권말소","2022-02-18","","","","","","","강원특별자치도 인제군 북면 원통리 668-2","강원특별자치도 인제군 북면 원통로 197","","에이스멀티방","2022-03-01 14:04:27","I","2023-06-13 00:00:00","","305609.194455911","514186.448092259","복합유통게임제공업","유통관련업","6","","","600.28","5","1","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"168","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032018000001","2018-11-28","","04","취소/말소/만료/정지/중지","35","직권말소","2022-02-18","","","","","","","강원특별자치도 인제군 인제읍 상동리 263-15","강원특별자치도 인제군 인제읍 비봉로22번길 7","24634","인제카페와이파이","2022-03-01 14:04:27","I","2023-06-13 00:00:00","","302831.232322662","507760.398077524","복합유통게임제공업","유통관련업","0","","","158","0","0","","0","0","0","0","","","","","","","","","","","","0","식품접객업","전체이용가","","","","",
"169","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032022000001","2022-11-29","","04","취소/말소/만료/정지/중지","35","직권말소","2022-12-02","","","","","","","강원특별자치도 인제군 서화면 서흥리 810-1","강원특별자치도 인제군 서화면 용늪길 24-27","24604","펜션올","2023-01-04 16:49:40","I","2023-06-13 00:00:00","","305241.999722296","522420.5829873","복합유통게임제공업","유통관련업","0","","","136.4","0","0","","0","0","0","0","","","","","","","","","","","","0","농어촌민박업","전체이용가","","","","",
"170","복합유통게임제공업","03_05_04_P","4341000","CDFF2241032007000001","2007-11-22","","03","폐업","03","폐업","2012-03-20","","","","","","219-832","강원특별자치도 고성군 토성면 원암리 362-1","강원특별자치도 고성군 토성면 고성대로 75-16","","아이파크 오락실","2012-03-26 16:48:42","I","2023-06-13 00:00:00","","331792.603314893","524101.034298754","복합유통게임제공업","유통관련업","0","","","90.22","0","0","콘도미니엄","0","264","0","0","","","","","","","","","","","","56","","전체이용가","","","","",
"171","복합유통게임제공업","03_05_04_P","4341000","CDFF2241032007000002","2007-11-22","","03","폐업","03","폐업","2011-05-11","","","","033-631-7601","","219-832","강원특별자치도 고성군 토성면 봉포리 40-9","강원특별자치도 고성군 토성면 동해대로 4800","","켄싱턴 플레이존","2011-05-16 11:34:25","I","2023-06-13 00:00:00","","337573.921465005","527804.865006998","복합유통게임제공업","유통관련업","0","","","100.05","0","0","근린생활시설","0","123.5","0","0","","","","","","","","","","","","27","","전체이용가","","","","",
"172","복합유통게임제공업","03_05_04_P","4341000","CDFF2241032008000001","2008-07-08","","03","폐업","03","폐업","2010-06-14","","","","","","219-823","강원특별자치도 고성군 죽왕면 삼포리 243-13 삼포코레스코 1층","강원특별자치도 고성군 죽왕면 삼포해변길 9  (삼포코레스코 1층)","","삼포랜드","2010-06-18 17:30:15","I","2023-06-13 00:00:00","","333830.541023206","535981.992669135","복합유통게임제공업","유통관련업","9","","","66.6","7","2","콘도미니엄","0","0","0","0","","","","","","","","","","","","29","","전체이용가","","","","",
"173","복합유통게임제공업","03_05_04_P","4341000","CDFF2241032017000001","2017-03-30","","03","폐업","03","폐업","2018-11-29","","","","","","","","강원특별자치도 고성군 간성읍 간성로 18","24734","버블코인노래연습장","2018-11-29 18:33:20","I","2023-06-13 00:00:00","","328651.368586414","542787.588565169","복합유통게임제공업","유통관련업","2","기타","","158.99","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","노래연습장업","전체이용가","","","","일반상업지역",
"174","복합유통게임제공업","03_05_04_P","4341000","CDFF2241032012000001","2012-03-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 원암리 362-1","강원특별자치도 고성군 토성면 고성대로 75-16","","아이파크플레이존","2020-07-31 17:07:07","I","2023-06-13 00:00:00","","331792.603314893","524101.034298754","복합유통게임제공업","유통관련업","0","학교정화(상대)","","146.3","0","1","콘도미니엄","0","0","0","0","","","","","","","","","","","","0","","","","","","관리지역",
"175","복합유통게임제공업","03_05_04_P","4351000","CDFF2241032017000001","2017-09-28","","01","영업/정상","13","영업중","","","","","","","","","강원특별자치도 양양군 강현면 낙산사로 73 (낙산비치호텔)","25008","낙산비치호텔 멀티룸","2021-04-05 09:35:09","I","2023-06-13 00:00:00","","342928.923063274","514649.702661704","복합유통게임제공업","유통관련업","0","","노래연습장업","97.77","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
