"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"167","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002019000001","2019-04-01","","01","영업/정상","13","영업중","","","","","033-574-5004","","","강원특별자치도 삼척시 남양동 55-4 중앙시장","강원특별자치도 삼척시 진주로 12-21, 중앙시장 2층 (남양동)","25920","삼척SOS통통센터","2023-03-24 17:02:38","I","2023-06-13 00:00:00","","391554.434447351","439972.918024365","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","붕붕뜀틀 1","0","","","","","","","0","","","","0",
"168","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002020000001","2020-01-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 교동 744-7 파인힐빌딩","강원특별자치도 삼척시 청석로 59, 파인힐빌딩 5층 1호 (교동)","25924","점핑히어로","2024-01-22 11:26:36","U","2024-01-24 02:40:00","","392446.084654054","440666.040272854","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"169","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002024000002","2024-12-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 남양동 24-10 대한타운","강원특별자치도 삼척시 척주로 9, 대한타운 2층 201호 (남양동)","25921","제니스 키즈카페 삼척점","2024-12-06 10:39:29","I","2024-12-08 00:11:52","","391526.914211211","440212.82214266","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"170","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002017000002","2017-06-12","","03","폐업","03","폐업","2025-07-17","","","","033-439-4330","","","강원특별자치도 홍천군 서면 팔봉리 1278-11","강원특별자치도 홍천군 서면 한치골길 262 (대명비발디파크)","25102","(주)소노인터내셔널","2025-07-22 17:50:17","U","2025-07-24 02:40:00","","260173.247115994","461255.142360437","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","21.14","","0","","","","","","","0","","","","21",
"171","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002017000003","2017-10-18","","03","폐업","03","폐업","2017-10-22","","","","","","","경기도 용인시 처인구 원삼면 가재월리 872-1","경기도 용인시 처인구 원삼면 가재월로69번길 12","17175","청운개발","2017-10-24 13:42:09","I","2023-06-13 00:00:00","","228422.574570779","407941.032011446","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"172","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002018000001","2018-05-04","","03","폐업","03","폐업","2020-04-30","","","","","","","강원특별자치도 홍천군 서면 팔봉리 1290-2 대명비발디파크","강원특별자치도 홍천군 서면 한치골길 262, 대명비발디파크","25102","VR어드벤처","2020-05-15 09:14:59","I","2023-06-13 00:00:00","","260030.280736472","460691.714032464","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"173","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002018000003","2018-11-30","","03","폐업","03","폐업","2021-07-30","","","","","","","강원특별자치도 홍천군 홍천읍 신장대리 4-21 인창빌딩","강원특별자치도 홍천군 홍천읍 꽃뫼로 107, 인창빌딩 5층","25134","Fun Fun 점핑파크","2021-07-30 16:29:52","I","2023-06-13 00:00:00","","278047.015375611","465842.931581824","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"174","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002023000001","2023-07-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 갈마곡리 77-5","강원특별자치도 홍천군 홍천읍 갈마로 58, 4층","25129","월드킹 홍천점","2024-09-05 09:58:42","U","2024-09-07 02:40:00","","279538.580856672","466174.60816718","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","319.01","","1","","","","","","","0","","","","319",
"175","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002017000001","2017-04-05","","01","영업/정상","13","영업중","","","","","033-435-1835","","","강원특별자치도 홍천군 홍천읍 갈마곡리 23-49","강원특별자치도 홍천군 홍천읍 소옥개로 92","25129","꼬마대통령","2024-09-05 09:37:38","U","2024-09-07 02:40:00","","279441.198509828","466684.061365327","신고테마파크업","","일반주거지역","2","기타","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","137.18","2종 5대","3","Y","","Y","Y","","","0","","","","137",
"176","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002018000002","2018-11-01","","01","영업/정상","13","영업중","","","","","033-432-7747","","","강원특별자치도 홍천군 홍천읍 연봉리 476-3 태영빌딩","강원특별자치도 홍천군 홍천읍 연봉로 34, 태영빌딩 4층","25146","아이조아키즈카페","2025-01-13 11:05:04","U","2025-01-15 02:40:00","","277321.064598151","464737.771987805","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","193.97","","0","","","","","","","0","","","","194",
"177","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002020000001","2020-04-09","","01","영업/정상","13","영업중","","","","","033-439-4343","","","강원특별자치도 홍천군 서면 팔봉리 1290-2","강원특별자치도 홍천군 서면 한치골길 262, 소노펠리체 클럽하우스 3층","25102","보노키즈클럽","2024-09-05 09:58:05","U","2024-09-07 02:40:00","","260030.280736472","460691.714032464","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","383.44","","0","","","","","","","0","","","","383",
"178","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002020000002","2020-04-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 북방면 노일리 868","강원특별자치도 홍천군 북방면 노일로310번길 4","25111","쁘띠힐링카라반","2024-09-05 09:58:19","U","2024-09-07 02:40:00","","264349.863829777","465091.582000371","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","29","","0","","","","","","","0","","","","29",
"179","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002024000003","2024-06-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서석면 생곡리 401-1","강원특별자치도 홍천군 서석면 고분대월길 67","25167","서석야영장","2024-09-05 09:34:52","U","2024-09-07 02:40:00","","310227.506837749","466799.917401373","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","20","","0","","","","","","","0","","","","20",
"180","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002024000002","2024-04-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 영귀미면 좌운리 120-1","강원특별자치도 홍천군 영귀미면 안곡길 135-1","25155","화니캠핑앤글램핑","2024-09-05 09:35:45","U","2024-09-07 02:40:00","","291215.526828758","460980.340821068","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","20","","1","","","","","","","0","","","","20",
"181","테마파크업(기타)","03_07_08_P","4251000","CDFI5272002024000001","2024-03-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 내촌면 답풍리 702-1","강원특별자치도 홍천군 내촌면 용포길 95-48","25163","소구니캠핑장","2024-09-05 09:59:06","U","2024-09-07 02:40:00","","292732.332648127","480741.731963417","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","24","","1","","","","","","","0","","","","24",
"182","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002021000004","2021-08-13","","03","폐업","03","폐업","2022-08-24","","","","","","","강원특별자치도 횡성군 횡성읍 읍하리 498-7","강원특별자치도 횡성군 횡성읍 문화체육로 29","25217","키즈마루","2022-10-05 15:00:02","I","2023-06-13 00:00:00","","287095.89","444184.295","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"183","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002009000001","2009-07-16","","03","폐업","03","폐업","2009-09-05","","","","","","225-834","강원특별자치도 횡성군 둔내면 두원리 249-1","강원특별자치도 횡성군 둔내면 고원로 451","225-830","현대성우리조트 퍼니폴","2011-10-30 13:46:01","I","2023-06-13 00:00:00","","310470.774700677","444049.632673831","신고테마파크업","","관리지역","1","기타","","","유기장","1","0","0","0","","","0","0","","0","0","","0","6420","4레인슬라이드, 야자수슬라이드, 공룡슬라이드, 기린에어바운스","4","Y","Y","Y","Y","","","0","","","","6420",
"184","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002010000001","2010-06-25","","03","폐업","03","폐업","2010-08-23","","","","340-3414","","225-834","강원특별자치도 횡성군 둔내면 두원리 249-1","강원특별자치도 횡성군 둔내면 고원로 451","225-830","현대성우리조트 퍼니풀","2011-10-30 13:43:30","I","2023-06-13 00:00:00","","310470.774700677","444049.632673831","신고테마파크업","","관리지역","1","기타","","","유기장","1","0","0","0","","","0","0","","0","0","","0","0","미니에어바운스(공룡슬라이드.복합바운스,항공모함바운스,물터널에어바운스,입수용슬라이드,야자수팡팡)","6","Y","Y","Y","Y","","","0","","","","0",
"185","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002011000001","2011-07-07","","03","폐업","03","폐업","2011-08-31","","","","","","225-834","강원특별자치도 횡성군 둔내면 두원리 249-1","강원특별자치도 횡성군 둔내면 고원로 451","225-830","성우리조트 내 퍼니풀","2011-10-30 13:39:59","I","2023-06-13 00:00:00","","310470.774700677","444049.632673831","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","4","","","","","","","0","","","","0",
"186","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002012000001","2012-07-11","","03","폐업","03","폐업","2012-08-31","","","","031-704-9810","","225-834","강원특별자치도 횡성군 둔내면 두원리 226-3","","","(주)조이맥스","2024-01-24 13:59:20","U","2024-01-26 02:40:00","","310981.890009705","443765.754323533","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"187","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002013000001","2013-06-28","","03","폐업","03","폐업","2013-08-25","","","","033-340-3414","","225-834","강원특별자치도 횡성군 둔내면 두원리 213","강원특별자치도 횡성군 둔내면 고원로 451","25263","웰리힐리파크 썸머스위밍풀","2024-01-24 13:59:59","U","2024-01-26 02:40:00","","310506.755038668","443916.785022628","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"188","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002014000001","2014-07-01","","03","폐업","03","폐업","2014-08-31","","","","033-340-3000","","225-834","강원특별자치도 횡성군 둔내면 두원리 204","강원특별자치도 횡성군 둔내면 고원로 451","25263","신안종합리조트(주)","2024-01-24 14:00:46","U","2024-01-26 02:40:00","","310506.755038668","443916.785022628","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"189","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002016000001","2016-07-21","","03","폐업","03","폐업","2016-08-31","","","","340-3414","","","강원특별자치도 횡성군 둔내면 두원리 204","강원특별자치도 횡성군 둔내면 고원로 451 (현대성우리조트)","25263","웰리힐리파크","2024-01-24 14:01:19","U","2024-01-26 02:40:00","","310506.755038668","443916.785022628","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"190","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002017000001","2017-07-13","","03","폐업","03","폐업","2017-08-31","","","","033-340-3414","","","강원특별자치도 횡성군 둔내면 두원리 204","강원특별자치도 횡성군 둔내면 고원로 451 (웰리힐리파크)","25263","웰리힐리파크 (썸머스위밍-풀)","2024-01-24 14:02:12","U","2024-01-26 02:40:00","","310506.755038668","443916.785022628","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"191","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002018000001","2018-07-20","","03","폐업","03","폐업","2018-08-19","","","","340-3049","","","강원특별자치도 횡성군 둔내면 두원리 204 웰리힐리파크","강원특별자치도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","웰리힐리파크 썸머스위밍-풀","2024-01-24 14:02:46","U","2024-01-26 02:40:00","","310506.755038668","443916.785022628","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"192","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002019000001","2019-07-11","","03","폐업","03","폐업","2019-08-25","","","","","","","강원특별자치도 횡성군 둔내면 두원리 204 웰리힐리파크","강원특별자치도 횡성군 둔내면 고원로 451, 웰리힐리파크","25263","웰리힐리파크 썸머스위밍-풀","2024-01-24 14:03:25","U","2024-01-26 02:40:00","","310506.755038668","443916.785022628","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"193","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002025000003","2025-06-20","","03","폐업","03","폐업","2025-06-21","","","","033-808-8007","","","전북특별자치도 남원시 운봉읍 북천리 221","전북특별자치도 남원시 운봉읍 북천길 9-3","55718","2025 횡성썸머나잇페스타","2025-06-23 10:12:21","U","2025-06-25 02:40:00","","248254.772302843","215975.508765787","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","미니워터에어바운스 1개","1","","","","","","","0","","","","0",
"194","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002021000002","2021-04-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 둔내면 두원리 204 웰리힐리파크","강원특별자치도 횡성군 둔내면 고원로 451, 웰리힐리파크 내 야외키즈시설","25263","JS투어","2025-10-14 09:23:27","U","2025-10-16 02:40:00","","310506.755038668","443916.785022628","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","3종(회전형 라이더 1개, 배터리카 4개, 풍선다트 2개)","3","","","","","","","0","","","","0",
"195","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002021000003","2021-08-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 횡성읍 교항리 116-1","강원특별자치도 횡성군 횡성읍 교항북로 3","25234","해피점핑","2025-09-11 17:46:03","U","2025-09-13 02:40:00","","286901.876957772","443095.373667473","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"196","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002022000001","2022-01-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 청일면 갑천리 240","강원특별자치도 횡성군 청일면 봉덕로299번길 65, 3층","25256","자연과힐링","2025-09-19 14:45:13","U","2025-09-21 02:40:00","","304486.219557056","453235.567282201","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"197","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002021000001","2021-04-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 우천면 하궁리 843-1","강원특별자치도 횡성군 우천면 경강로 3487-22","25245","써니힐글램핑","2025-09-29 17:44:36","U","2025-10-01 02:40:00","","299341.5258486","445762.225592044","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1종(트램펄린 1개)","1","","","","","","","0","","","","0",
"198","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002024000001","2024-01-15","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 강림면 월현리 1215","강원특별자치도 횡성군 강림면 월강길 100","25272","월강캠프","2025-09-11 17:47:07","U","2025-09-13 02:40:00","","302027.856750122","428746.794878117","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"199","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002025000005","2025-10-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 횡성읍 읍상리 686-2","강원특별자치도 횡성군 횡성읍 앞들동1로 20","25230","재니스키즈카페","2025-10-10 14:07:58","I","2025-10-12 00:20:08","","287102.964517121","443092.406238615","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"200","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002025000004","2025-07-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 서원면 석화리 171-1","강원특별자치도 횡성군 서원면 월송석화로 247","25202","스므나리 캠핑장","2025-09-11 17:47:44","U","2025-09-13 02:40:00","","271802.721972279","440244.04584489","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"201","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002025000001","2025-04-21","","01","영업/정상","13","영업중","","","","","033-340-7601","","","강원특별자치도 횡성군 횡성읍 읍상리 493 꿈틀어울림센터","강원특별자치도 횡성군 횡성읍 만세공원길 30, 꿈틀어울림센터 1층","25231","꿈틀어울림센터","2025-04-21 17:57:58","I","2025-04-23 00:10:38","","287361.345770301","443250.840522","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1종(미니모험놀이)","1","","","","","","","0","","","","0",
"202","테마파크업(기타)","03_07_08_P","4261000","CDFI5272002025000002","2025-05-01","2025-05-02","04","취소/말소/만료/정지/중지","32","신고취소","","","","","033-345-9201","","","강원특별자치도 횡성군 횡성읍 읍상리 649-6","강원특별자치도 횡성군 횡성읍 향교서로 4-1","25227","주식회사 코끼리","2025-05-02 15:56:15","I","2025-05-04 00:20:25","","287666.133226852","443213.99406198","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"203","테마파크업(기타)","03_07_08_P","4271000","CDFI5272002017000001","2017-06-22","","03","폐업","03","폐업","2021-08-24","","","","","","","강원특별자치도 영월군 영월읍 하송리 378-3","강원특별자치도 영월군 영월읍 절무리골길 8, 1층","26239","노리파크 영월점","2021-10-06 12:58:25","I","2023-06-13 00:00:00","","329415.178695174","409584.611721957","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"204","테마파크업(기타)","03_07_08_P","4271000","CDFI5272002019000001","2019-06-14","","03","폐업","03","폐업","2021-07-21","","","","02-508-5728","","","강원특별자치도 영월군 영월읍 삼옥리 108 동강시스타","강원특별자치도 영월군 영월읍 사지막길 160, 동강시스타","26223","젬스메이드","2021-07-22 10:00:32","I","2023-06-13 00:00:00","","334737.971789668","413950.472458217","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","5","","","","","","","0","","","","0",
"205","테마파크업(기타)","03_07_08_P","4271000","CDFI5272002022000001","2022-07-26","","03","폐업","03","폐업","2022-07-31","","","","","","","강원특별자치도 영월군 영월읍 하송리 61-9","","","동강뗏목축제 물놀이장","2022-08-17 13:13:57","I","2023-06-13 00:00:00","","330403.933461829","409622.051411552","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"206","테마파크업(기타)","03_07_08_P","4271000","CDFI5272002023000002","2023-06-15","","01","영업/정상","13","영업중","","","","","0507-1434-2242","","","강원특별자치도 영월군 무릉도원면 도원리 880-2","강원특별자치도 영월군 무릉도원면 도원운학로 867","26201","어메이징캠프 영월","2024-01-19 15:20:06","U","2024-01-21 02:40:00","","306658.894673831","422116.109575342","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","5","","","","","","","0","","","","0",
"207","테마파크업(기타)","03_07_08_P","4271000","CDFI5272002023000001","2023-04-21","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 외룡리 190","강원특별자치도 영월군 김삿갓면 영월동로 2696","26247","영월 외룡 캠핑장","2024-01-23 10:23:17","U","2024-01-25 02:40:00","","348030.841125467","402628.949574354","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"208","테마파크업(기타)","03_07_08_P","4271000","CDFI5272002024000001","2024-06-25","","01","영업/정상","13","영업중","","","","","033-370-2876","","","강원특별자치도 영월군 김삿갓면 진별리 506-32","강원특별자치도 영월군 김삿갓면 영월동로 1121-32","26245","GO-SEE 키즈워터풀","2025-06-12 10:26:51","U","2025-06-14 02:40:00","","336527.133988401","404054.077783713","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"209","테마파크업(기타)","03_07_08_P","4271000","CDFI5272002024000002","2024-07-30","","01","영업/정상","13","영업중","","","","","033-372-4769","","","강원특별자치도 영월군 영월읍 하송리 56-8","강원특별자치도 영월군 영월읍 은행나무3길 16-15","26237","영월군 가족센터","2024-07-30 18:21:14","I","2024-08-01 00:13:34","","330189.695312247","409543.522310461","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"210","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002019000001","2019-05-09","","02","휴업","02","휴업","","2019-10-21","2020-04-21","","033-330-8227","","","강원특별자치도 평창군 대관령면 용산리 130 용평리조트","강원특별자치도 평창군 대관령면 올림픽로 715, 용평리조트","25352","썬모터스","2022-11-09 16:22:40","I","2023-06-13 00:00:00","","348259.144297804","461699.273918606","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"211","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002003000001","2003-04-14","","03","폐업","03","폐업","2022-09-16","","","","033-330-6535","","","강원특별자치도 평창군 봉평면 면온리 1095-1 레포츠 파크","강원특별자치도 평창군 봉평면 태기로 174 (주)휘닉스평창","25307","레포츠파크","2022-09-19 11:11:29","I","2023-06-13 00:00:00","","317177.713905004","454046.509523181","신고테마파크업","테마파크업","준주거지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","N","N","N","N","","","0","","","","0",
"212","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002014000001","2014-05-28","","03","폐업","03","폐업","2018-11-27","","","","033-339-0614","","232-952","강원특별자치도 평창군 대관령면 용산리 425","강원특별자치도 평창군 대관령면 솔봉로 325, 용산리동 425호","25351","주식회사 드림랜드 700","2018-11-27 10:59:05","I","2023-06-13 00:00:00","","345786.815844836","462590.554819645","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"213","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002015000001","2015-02-04","","03","폐업","03","폐업","2018-08-21","","","","033-330-6000","","232-711","강원특별자치도 평창군 봉평면 면온리 1089-5","강원특별자치도 평창군 봉평면 태기로 174","25307","키즈블루","2018-08-22 13:03:27","I","2023-06-13 00:00:00","","317314.2327455","454027.993091729","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"214","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002015000002","2015-07-20","","03","폐업","03","폐업","2019-03-13","","","","033-330-8227","","232-952","강원특별자치도 평창군 대관령면 수하리 83-1","강원특별자치도 평창군 대관령면 올림픽로 715","25352","아슬아쿠아볼","2019-03-25 10:34:45","I","2023-06-13 00:00:00","","350379.330312433","461790.916952874","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"215","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002015000003","2015-07-21","","03","폐업","03","폐업","2021-11-12","","","","033-330-8227","","232-952","강원특별자치도 평창군 대관령면 수하리 83-1","강원특별자치도 평창군 대관령면 올림픽로 715","25352","주식회사 에스엔에이","2021-11-18 11:30:25","I","2023-06-13 00:00:00","","350379.330312433","461790.916952874","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"216","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002016000001","2016-07-27","","03","폐업","03","폐업","2021-05-31","","","","033-336-2225","","","강원특별자치도 평창군 봉평면 무이리 864-18","강원특별자치도 평창군 봉평면 팔송로 111-21","25305","(주)숲속의요정","2021-07-06 11:04:59","I","2023-06-13 00:00:00","","316477.815902748","456830.614234595","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","트램블린, 에어바운스(워터슬라이드)","0","","","","","","","0","","","","0",
"217","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002016000002","2016-08-10","","03","폐업","03","폐업","2019-01-03","","","","","","","강원특별자치도 평창군 봉평면 면온리 1095-1","강원특별자치도 평창군 봉평면 태기로 174 (보광휘닉스파크)","25307","(주)매직드림","2019-02-01 14:36:58","I","2023-06-13 00:00:00","","317177.713905004","454046.509523181","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","범퍼카 1종 5대","1","","","","","","","0","","","","0",
"218","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002019000002","2019-09-02","","03","폐업","03","폐업","2023-01-31","","","","","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트","25351","스마트가이","2023-02-14 09:07:19","I","2023-06-13 00:00:00","","345786.815844836","462590.554819645","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"219","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000002","2021-07-26","","03","폐업","03","폐업","2022-11-14","","","","","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트","25351","화이트윈터","2022-11-29 09:04:38","I","2023-06-13 00:00:00","","345786.815844836","462590.554819645","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"220","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002022000002","2022-06-27","","03","폐업","03","폐업","2024-04-25","","","","","","","강원특별자치도 평창군 대관령면 횡계리 245-66","강원특별자치도 평창군 대관령면 오목길 107, 지하1층 B107,B108,B109호","25342","브이알테마파크","2024-06-05 09:36:07","U","2024-06-08 02:40:00","","351538.034311284","463340.257858173","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
